,place,review,date
0,Ёжик,"Очень хороший детсад, заведующая и воспитатели все хорошие.",25 ноября
1,Ёжик,Отличный сад! Воспитатели от бога,2 августа
2,Ёжик,"Наш любимый детский сад! Питание, лучше, чем в других садах. Да, вроде бы все сады финансируются одинаково, но при сравнении меню, Ёжик выигрывает. Потрясающий коллектив, как педагогического состава, так и младших воспитателей, работников кухни и администрации! Не прогадала с этим садом, жаль старшая ходила в другой.",21 мая
3,Ёжик,лучший детский сад в мире!!!!!!!!!!! лучшая заведующая!!!!!,16 мая
4,Ёжик,Любимый садик с классными воспитателями и шикарным коллективом. Очень сильные логопеды.,27 марта
5,Ёжик,Садик отличный 👍,19 февраля
6,Ёжик,"Хороший детский сад!
 С добрыми воспитателями и с добрым названием!
👍❤",11 января
7,Ёжик,Хороший садик. Старший сын ходил. Внук ходил. Все отлично.,2 января
8,Ёжик,"Хороший сад, сам там когда то рос и воспитывался)",8 ноября 2022
