,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
2731,,"POLYGON ((49.8684879 53.0831925, 49.8701489 53.083803, 49.8702141 53.083739, 49.8701126 53.0837017, 49.8702353 53.0835812, 49.8686758 53.0830081, 49.8684879 53.0831925))",,,POINT (49.86937863649687 53.08339496416231),53.08339496416231,49.86937863649687
2732,,"POLYGON ((49.8769296 53.0844963, 49.8767137 53.084701, 49.8762433 53.0845305, 49.8763471 53.0844312, 49.8766501 53.0845356, 49.8767563 53.0844323, 49.8769296 53.0844963))",,,POINT (49.87660269755249 53.084551916522074),53.08455191652208,49.87660269755249
2733,,"POLYGON ((49.8699834 53.0800128, 49.8700899 53.0799078, 49.8726121 53.0808305, 49.8725674 53.0808747, 49.873398 53.0811785, 49.8733363 53.0812394, 49.8719632 53.0807371, 49.8699834 53.0800128))",,,POINT (49.871562919080326 53.08052351499422),53.08052351499422,49.871562919080326
2734,,"POLYGON ((49.8668201 53.0783897, 49.8671798 53.0785114, 49.8671531 53.0785399, 49.8675054 53.0786592, 49.8675982 53.0785603, 49.8672569 53.0784448, 49.8672874 53.0784122, 49.8669166 53.0782867, 49.8668201 53.0783897))",,,POINT (49.867207228816696 53.07847205649063),53.07847205649063,49.867207228816696
2735,,"POLYGON ((49.8749164 53.0846925, 49.8750318 53.0847335, 49.8750803 53.0846842, 49.875194 53.0847246, 49.8751441 53.0847753, 49.8752704 53.0848202, 49.8754167 53.0846716, 49.8750613 53.0845454, 49.8749164 53.0846925))",,,POINT (49.8751731352701 53.08467689666159),53.08467689666159,49.8751731352701
2736,,"POLYGON ((49.8679322 53.0810155, 49.8682121 53.0807381, 49.8680575 53.0806818, 49.8683893 53.080353, 49.8721307 53.0817155, 49.8726642 53.0819097, 49.8722576 53.0823126, 49.8721278 53.0822653, 49.8719226 53.0824687, 49.8679322 53.0810155))",,,POINT (49.870239160722065 53.08143443839228),53.08143443839228,49.87023916072207
2737,,"POLYGON ((49.9184653 53.0726753, 49.9184617 53.072653, 49.9184537 53.07263, 49.9184417 53.0726093, 49.9184252 53.0725894, 49.9184045 53.07257, 49.9183792 53.0725527, 49.9183494 53.0725364, 49.9183186 53.0725232, 49.9182843 53.0725127, 49.9182468 53.0725042, 49.9182102 53.0724993, 49.9181697 53.0724969, 49.9181295 53.0724976, 49.9180909 53.0725016, 49.9180521 53.0725085, 49.9180168 53.0725183, 49.9179825 53.0725309, 49.9179526 53.0725454, 49.9179245 53.0725636, 49.9179018 53.0725823, 49.9178821 53.0726037, 49.9178688 53.0726249, 49.9178594 53.0726485, 49.9178549 53.0726718, 49.9178562 53.072699, 49.9178647 53.0727271, 49.9178772 53.0727495, 49.9178928 53.0727688, 49.9179136 53.0727886, 49.9179365 53.0728051, 49.9179624 53.0728198, 49.9179928 53.0728339, 49.9180252 53.0728448, 49.9180583 53.0728533, 49.9180939 53.0728593, 49.9181292 53.0728629, 49.9181665 53.0728636, 49.9182036 53.0728615, 49.9182396 53.0728572, 49.9182749 53.0728503, 49.9183089 53.0728403, 49.9183374 53.0728296, 49.9183668 53.0728149, 49.9183927 53.0727989, 49.918415 53.0727809, 49.9184332 53.0727619, 49.9184471 53.0727425, 49.9184578 53.0727201, 49.9184636 53.0726981, 49.9184653 53.0726753))",,,POINT (49.918159966771434 53.07268019977835),53.07268019977835,49.91815996677144
2738,,"POLYGON ((49.919468 53.0704908, 49.9194645 53.0704684, 49.9194564 53.0704454, 49.9194444 53.0704248, 49.9194279 53.0704048, 49.9194073 53.0703854, 49.9193819 53.0703681, 49.9193521 53.0703518, 49.9193213 53.0703386, 49.919287 53.0703281, 49.9192495 53.0703196, 49.9192129 53.0703147, 49.9191724 53.0703123, 49.9191323 53.070313, 49.9190936 53.070317, 49.9190548 53.0703239, 49.9190195 53.0703337, 49.9189852 53.0703463, 49.9189554 53.0703608, 49.9189272 53.070379, 49.9189045 53.0703977, 49.9188848 53.0704191, 49.9188715 53.0704404, 49.9188621 53.0704639, 49.9188576 53.0704872, 49.918859 53.0705145, 49.9188674 53.0705425, 49.91888 53.0705649, 49.9188955 53.0705842, 49.9189164 53.070604, 49.9189392 53.0706205, 49.9189651 53.0706352, 49.9189955 53.0706493, 49.919028 53.0706602, 49.919061 53.0706687, 49.9190966 53.0706747, 49.9191319 53.0706783, 49.9191692 53.070679, 49.9192064 53.070677, 49.9192424 53.0706726, 49.9192776 53.0706657, 49.9193116 53.0706557, 49.9193401 53.070645, 49.9193696 53.0706303, 49.9193954 53.0706143, 49.9194178 53.0705963, 49.919436 53.0705773, 49.9194498 53.0705579, 49.9194605 53.0705355, 49.9194664 53.0705135, 49.919468 53.0704908))",,,POINT (49.91916269781634 53.070495605686496),53.070495605686496,49.91916269781634
2739,,"POLYGON ((49.9102279 53.0787189, 49.9102262 53.0787084, 49.9102224 53.0786977, 49.9102168 53.078688, 49.910209 53.0786786, 49.9101994 53.0786695, 49.9101875 53.0786614, 49.9101735 53.0786537, 49.9101591 53.0786476, 49.910143 53.0786426, 49.9101254 53.0786387, 49.9101082 53.0786364, 49.9100892 53.0786352, 49.9100704 53.0786356, 49.9100523 53.0786374, 49.9100341 53.0786407, 49.9100176 53.0786453, 49.9100015 53.0786512, 49.9099875 53.078658, 49.9099743 53.0786665, 49.9099636 53.0786753, 49.9099544 53.0786853, 49.9099482 53.0786953, 49.9099438 53.0787063, 49.9099416 53.0787172, 49.9099423 53.07873, 49.9099462 53.0787432, 49.9099521 53.0787536, 49.9099594 53.0787627, 49.9099692 53.078772, 49.9099799 53.0787797, 49.909992 53.0787866, 49.9100063 53.0787932, 49.9100215 53.0787983, 49.910037 53.0788023, 49.9100537 53.0788051, 49.9100702 53.0788068, 49.9100877 53.0788072, 49.9101052 53.0788062, 49.910122 53.0788042, 49.9101386 53.0788009, 49.9101545 53.0787962, 49.9101679 53.0787912, 49.9101817 53.0787843, 49.9101938 53.0787768, 49.9102043 53.0787684, 49.9102128 53.0787595, 49.9102193 53.0787504, 49.9102243 53.0787399, 49.9102271 53.0787296, 49.9102279 53.0787189))",,,POINT (49.91008470087086 53.078721173447),53.078721173447,49.91008470087086
2740,,"POLYGON ((49.909976 53.0789757, 49.9099743 53.0789653, 49.9099705 53.0789545, 49.9099649 53.0789448, 49.9099572 53.0789355, 49.9099475 53.0789264, 49.9099356 53.0789183, 49.9099216 53.0789106, 49.9099072 53.0789044, 49.9098911 53.0788995, 49.9098735 53.0788955, 49.9098564 53.0788932, 49.9098374 53.0788921, 49.9098185 53.0788924, 49.9098004 53.0788943, 49.9097822 53.0788975, 49.9097657 53.0789021, 49.9097496 53.078908, 49.9097356 53.0789148, 49.9097224 53.0789234, 49.9097118 53.0789321, 49.9097025 53.0789422, 49.9096963 53.0789521, 49.9096919 53.0789631, 49.9096898 53.0789741, 49.9096904 53.0789869, 49.9096943 53.079, 49.9097002 53.0790105, 49.9097075 53.0790196, 49.9097173 53.0790288, 49.909728 53.0790366, 49.9097402 53.0790435, 49.9097544 53.0790501, 49.9097696 53.0790552, 49.9097851 53.0790592, 49.9098018 53.079062, 49.9098184 53.0790637, 49.9098359 53.079064, 49.9098533 53.079063, 49.9098702 53.079061, 49.9098867 53.0790577, 49.9099026 53.0790531, 49.909916 53.079048, 49.9099298 53.0790412, 49.9099419 53.0790337, 49.9099524 53.0790252, 49.9099609 53.0790163, 49.9099674 53.0790072, 49.9099725 53.0789967, 49.9099752 53.0789864, 49.909976 53.0789757))",,,POINT (49.9098327958843 53.078978022673546),53.078978022673546,49.9098327958843
2741,,"POLYGON ((49.9212229 53.07114, 49.9212194 53.0711176, 49.9212113 53.0710947, 49.9211993 53.071074, 49.9211828 53.0710541, 49.9211622 53.0710347, 49.9211368 53.0710174, 49.921107 53.071001, 49.9210762 53.0709879, 49.9210419 53.0709773, 49.9210044 53.0709689, 49.9209678 53.070964, 49.9209273 53.0709615, 49.9208872 53.0709623, 49.9208485 53.0709662, 49.9208097 53.0709732, 49.9207744 53.070983, 49.9207401 53.0709956, 49.9207103 53.0710101, 49.9206821 53.0710283, 49.9206594 53.0710469, 49.9206397 53.0710684, 49.9206264 53.0710896, 49.920617 53.0711131, 49.9206125 53.0711364, 49.9206138 53.0711637, 49.9206223 53.0711917, 49.9206349 53.0712141, 49.9206504 53.0712335, 49.9206712 53.0712532, 49.9206941 53.0712698, 49.92072 53.0712845, 49.9207504 53.0712986, 49.9207829 53.0713095, 49.9208159 53.0713179, 49.9208515 53.071324, 49.9208868 53.0713275, 49.9209241 53.0713283, 49.9209613 53.0713262, 49.9209973 53.0713219, 49.9210325 53.0713149, 49.9210665 53.071305, 49.921095 53.0712942, 49.9211245 53.0712796, 49.9211503 53.0712636, 49.9211727 53.0712455, 49.9211909 53.0712265, 49.9212047 53.0712072, 49.9212154 53.0711848, 49.9212212 53.0711628, 49.9212229 53.07114))",,,POINT (49.92091758711183 53.07114486953883),53.07114486953883,49.92091758711183
2742,,"POLYGON ((49.920321 53.0720524, 49.9203174 53.07203, 49.9203094 53.0720071, 49.9202974 53.0719864, 49.9202808 53.0719665, 49.9202602 53.0719471, 49.9202349 53.0719298, 49.9202051 53.0719134, 49.9201743 53.0719003, 49.92014 53.0718897, 49.9201025 53.0718813, 49.9200659 53.0718764, 49.9200254 53.0718739, 49.9199852 53.0718747, 49.9199466 53.0718786, 49.9199077 53.0718856, 49.9198725 53.0718954, 49.9198382 53.071908, 49.9198083 53.0719225, 49.9197802 53.0719407, 49.9197575 53.0719593, 49.9197378 53.0719808, 49.9197245 53.072002, 49.9197151 53.0720255, 49.9197106 53.0720488, 49.9197119 53.0720761, 49.9197203 53.0721041, 49.9197329 53.0721265, 49.9197485 53.0721459, 49.9197693 53.0721656, 49.9197922 53.0721822, 49.9198181 53.0721969, 49.9198485 53.072211, 49.9198809 53.0722219, 49.9199139 53.0722303, 49.9199496 53.0722364, 49.9199848 53.0722399, 49.9200222 53.0722407, 49.9200593 53.0722386, 49.9200953 53.0722343, 49.9201306 53.0722273, 49.9201645 53.0722174, 49.9201931 53.0722066, 49.9202225 53.072192, 49.9202484 53.072176, 49.9202707 53.0721579, 49.9202889 53.0721389, 49.9203028 53.0721196, 49.9203135 53.0720972, 49.9203193 53.0720752, 49.920321 53.0720524))",,,POINT (49.920015657677844 53.072057268081046),53.072057268081046,49.92001565767784
2743,,"POLYGON ((49.9110618 53.0783044, 49.9110601 53.0782939, 49.9110564 53.0782831, 49.9110507 53.0782734, 49.911043 53.0782641, 49.9110333 53.078255, 49.9110214 53.0782469, 49.9110075 53.0782392, 49.910993 53.0782331, 49.9109769 53.0782281, 49.9109593 53.0782242, 49.9109422 53.0782219, 49.9109232 53.0782207, 49.9109044 53.0782211, 49.9108863 53.0782229, 49.910868 53.0782262, 49.9108515 53.0782308, 49.9108354 53.0782367, 49.9108214 53.0782435, 49.9108082 53.078252, 49.9107976 53.0782608, 49.9107884 53.0782708, 49.9107821 53.0782808, 49.9107777 53.0782918, 49.9107756 53.0783027, 49.9107762 53.0783155, 49.9107802 53.0783286, 49.9107861 53.0783391, 49.9107934 53.0783482, 49.9108031 53.0783575, 49.9108139 53.0783652, 49.910826 53.0783721, 49.9108403 53.0783787, 49.9108555 53.0783838, 49.9108709 53.0783878, 49.9108877 53.0783906, 49.9109042 53.0783923, 49.9109217 53.0783927, 49.9109391 53.0783917, 49.910956 53.0783897, 49.9109725 53.0783864, 49.9109885 53.0783817, 49.9110018 53.0783767, 49.9110156 53.0783698, 49.9110278 53.0783623, 49.9110382 53.0783539, 49.9110468 53.078345, 49.9110533 53.0783359, 49.9110583 53.0783254, 49.911061 53.0783151, 49.9110618 53.0783044))",,,POINT (49.91091865580397 53.078306669363),53.078306669363,49.91091865580397
2744,,"POLYGON ((49.9103972 53.0784354, 49.9103955 53.0784249, 49.9103917 53.0784141, 49.9103861 53.0784044, 49.9103784 53.0783951, 49.9103687 53.078386, 49.9103568 53.0783779, 49.9103428 53.0783702, 49.9103284 53.078364, 49.9103123 53.0783591, 49.9102947 53.0783551, 49.9102776 53.0783528, 49.9102586 53.0783517, 49.9102397 53.078352, 49.9102216 53.0783539, 49.9102034 53.0783572, 49.9101869 53.0783617, 49.9101708 53.0783676, 49.9101568 53.0783744, 49.9101436 53.078383, 49.910133 53.0783917, 49.9101237 53.0784018, 49.9101175 53.0784117, 49.9101131 53.0784228, 49.910111 53.0784337, 49.9101116 53.0784465, 49.9101156 53.0784596, 49.9101214 53.0784701, 49.9101287 53.0784792, 49.9101385 53.0784884, 49.9101492 53.0784962, 49.9101614 53.0785031, 49.9101756 53.0785097, 49.9101908 53.0785148, 49.9102063 53.0785188, 49.910223 53.0785216, 49.9102396 53.0785233, 49.9102571 53.0785236, 49.9102745 53.0785227, 49.9102914 53.0785206, 49.9103079 53.0785174, 49.9103238 53.0785127, 49.9103372 53.0785077, 49.910351 53.0785008, 49.9103631 53.0784933, 49.9103736 53.0784848, 49.9103821 53.0784759, 49.9103887 53.0784668, 49.9103937 53.0784563, 49.9103964 53.078446, 49.9103972 53.0784354))",,,POINT (49.910254012894015 53.07843763608804),53.07843763608804,49.910254012894015
2745,,"POLYGON ((49.9194248 53.0717356, 49.9194213 53.0717132, 49.9194132 53.0716903, 49.9194012 53.0716696, 49.9193847 53.0716496, 49.919364 53.0716303, 49.9193387 53.071613, 49.9193089 53.0715966, 49.9192781 53.0715834, 49.9192438 53.0715729, 49.9192063 53.0715644, 49.9191697 53.0715596, 49.9191292 53.0715571, 49.919089 53.0715579, 49.9190504 53.0715618, 49.9190116 53.0715688, 49.9189763 53.0715786, 49.918942 53.0715912, 49.9189121 53.0716056, 49.918884 53.0716239, 49.9188613 53.0716425, 49.9188416 53.0716639, 49.9188283 53.0716852, 49.9188189 53.0717087, 49.9188144 53.071732, 49.9188157 53.0717593, 49.9188242 53.0717873, 49.9188367 53.0718097, 49.9188523 53.0718291, 49.9188731 53.0718488, 49.918896 53.0718654, 49.9189219 53.07188, 49.9189523 53.0718941, 49.9189847 53.0719051, 49.9190178 53.0719135, 49.9190534 53.0719195, 49.9190887 53.0719231, 49.919126 53.0719239, 49.9191631 53.0719218, 49.9191992 53.0719175, 49.9192344 53.0719105, 49.9192684 53.0719005, 49.9192969 53.0718898, 49.9193263 53.0718751, 49.9193522 53.0718592, 49.9193745 53.0718411, 49.9193927 53.0718221, 49.9194066 53.0718027, 49.9194173 53.0717804, 49.9194231 53.0717584, 49.9194248 53.0717356))",,,POINT (49.919119472042404 53.07174044291266),53.07174044291266,49.9191194720424
2746,,"POLYGON ((49.9193701 53.0729856, 49.9193665 53.0729632, 49.9193584 53.0729403, 49.9193464 53.0729196, 49.9193299 53.0728996, 49.9193093 53.0728803, 49.919284 53.072863, 49.9192541 53.0728466, 49.9192234 53.0728334, 49.919189 53.0728229, 49.9191515 53.0728144, 49.919115 53.0728095, 49.9190744 53.0728071, 49.9190343 53.0728079, 49.9189956 53.0728118, 49.9189568 53.0728188, 49.9189216 53.0728285, 49.9188872 53.0728411, 49.9188574 53.0728556, 49.9188293 53.0728739, 49.9188066 53.0728925, 49.9187869 53.0729139, 49.9187735 53.0729352, 49.9187642 53.0729587, 49.9187597 53.072982, 49.918761 53.0730093, 49.9187694 53.0730373, 49.918782 53.0730597, 49.9187976 53.0730791, 49.9188184 53.0730988, 49.9188413 53.0731153, 49.9188672 53.07313, 49.9188975 53.0731441, 49.91893 53.073155, 49.918963 53.0731635, 49.9189986 53.0731695, 49.9190339 53.0731731, 49.9190712 53.0731738, 49.9191084 53.0731718, 49.9191444 53.0731674, 49.9191797 53.0731605, 49.9192136 53.0731505, 49.9192421 53.0731398, 49.9192716 53.0731251, 49.9192975 53.0731091, 49.9193198 53.0730911, 49.919338 53.0730721, 49.9193519 53.0730527, 49.9193626 53.0730303, 49.9193684 53.0730083, 49.9193701 53.0729856))",,,POINT (49.919064734932576 53.07299042182557),53.07299042182557,49.919064734932576
2747,,"POLYGON ((49.9212201 53.0723779, 49.9212165 53.0723555, 49.9212084 53.0723326, 49.9211964 53.0723119, 49.9211799 53.072292, 49.9211593 53.0722726, 49.9211339 53.0722553, 49.9211041 53.0722389, 49.9210734 53.0722258, 49.921039 53.0722152, 49.9210015 53.0722068, 49.9209649 53.0722019, 49.9209244 53.0721994, 49.9208843 53.0722002, 49.9208456 53.0722041, 49.9208068 53.0722111, 49.9207715 53.0722209, 49.9207372 53.0722335, 49.9207074 53.0722479, 49.9206792 53.0722662, 49.9206565 53.0722848, 49.9206369 53.0723062, 49.9206235 53.0723275, 49.9206142 53.072351, 49.9206097 53.0723743, 49.920611 53.0724016, 49.9206194 53.0724296, 49.920632 53.072452, 49.9206475 53.0724714, 49.9206684 53.0724911, 49.9206913 53.0725077, 49.9207171 53.0725223, 49.9207475 53.0725365, 49.92078 53.0725474, 49.920813 53.0725558, 49.9208486 53.0725618, 49.9208839 53.0725654, 49.9209212 53.0725662, 49.9209584 53.0725641, 49.9209944 53.0725598, 49.9210297 53.0725528, 49.9210636 53.0725428, 49.9210921 53.0725321, 49.9211216 53.0725175, 49.9211475 53.0725015, 49.9211698 53.0724834, 49.921188 53.0724644, 49.9212019 53.072445, 49.9212125 53.0724227, 49.9212184 53.0724007, 49.9212201 53.0723779))",,,POINT (49.92091471712126 53.07238275818976),53.07238275818976,49.92091471712126
2748,,"POLYGON ((49.9202518 53.0733301, 49.9202483 53.0733077, 49.9202402 53.0732848, 49.9202282 53.0732641, 49.9202117 53.0732442, 49.9201911 53.0732248, 49.9201657 53.0732075, 49.9201359 53.0731911, 49.9201051 53.073178, 49.9200708 53.0731674, 49.9200333 53.073159, 49.9199967 53.0731541, 49.9199562 53.0731516, 49.9199161 53.0731524, 49.9198774 53.0731563, 49.9198386 53.0731633, 49.9198033 53.0731731, 49.919769 53.0731857, 49.9197392 53.0732001, 49.919711 53.0732184, 49.9196883 53.073237, 49.9196686 53.0732584, 49.9196553 53.0732797, 49.9196459 53.0733032, 49.9196414 53.0733265, 49.9196427 53.0733538, 49.9196512 53.0733818, 49.9196638 53.0734042, 49.9196793 53.0734236, 49.9197001 53.0734433, 49.919723 53.0734599, 49.9197489 53.0734745, 49.9197793 53.0734886, 49.9198118 53.0734995, 49.9198448 53.073508, 49.9198804 53.073514, 49.9199157 53.0735176, 49.919953 53.0735184, 49.9199902 53.0735163, 49.9200262 53.073512, 49.9200614 53.073505, 49.9200954 53.073495, 49.9201239 53.0734843, 49.9201534 53.0734696, 49.9201792 53.0734537, 49.9202016 53.0734356, 49.9202198 53.0734166, 49.9202336 53.0733972, 49.9202443 53.0733749, 49.9202501 53.0733529, 49.9202518 53.0733301))",,,POINT (49.91994648322189 53.07333494950525),53.07333494950525,49.91994648322189
2749,,"POLYGON ((49.910806 53.0785936, 49.9108044 53.0785831, 49.9108006 53.0785723, 49.910795 53.0785626, 49.9107872 53.0785533, 49.9107775 53.0785442, 49.9107657 53.0785361, 49.9107517 53.0785284, 49.9107373 53.0785222, 49.9107212 53.0785173, 49.9107036 53.0785133, 49.9106864 53.078511, 49.9106674 53.0785099, 49.9106486 53.0785102, 49.9106305 53.0785121, 49.9106123 53.0785153, 49.9105957 53.0785199, 49.9105796 53.0785258, 49.9105656 53.0785326, 49.9105525 53.0785412, 49.9105418 53.0785499, 49.9105326 53.07856, 49.9105263 53.0785699, 49.9105219 53.0785809, 49.9105198 53.0785919, 49.9105204 53.0786047, 49.9105244 53.0786178, 49.9105303 53.0786283, 49.9105376 53.0786374, 49.9105474 53.0786466, 49.9105581 53.0786544, 49.9105702 53.0786613, 49.9105845 53.0786679, 49.9105997 53.078673, 49.9106152 53.078677, 49.9106319 53.0786798, 49.9106484 53.0786815, 49.9106659 53.0786818, 49.9106833 53.0786808, 49.9107002 53.0786788, 49.9107168 53.0786756, 49.9107327 53.0786709, 49.910746 53.0786659, 49.9107599 53.078659, 49.910772 53.0786515, 49.9107825 53.078643, 49.910791 53.0786341, 49.9107975 53.078625, 49.9108025 53.0786145, 49.9108052 53.0786042, 49.910806 53.0785936))",,,POINT (49.91066285639851 53.07859582430962),53.07859582430962,49.91066285639851
2750,,"POLYGON ((49.9221422 53.071469, 49.9221386 53.0714466, 49.9221305 53.0714236, 49.9221185 53.071403, 49.922102 53.071383, 49.9220814 53.0713636, 49.9220561 53.0713463, 49.9220262 53.07133, 49.9219955 53.0713168, 49.9219611 53.0713063, 49.9219236 53.0712978, 49.921887 53.0712929, 49.9218465 53.0712905, 49.9218064 53.0712912, 49.9217677 53.0712952, 49.9217289 53.0713021, 49.9216936 53.0713119, 49.9216593 53.0713245, 49.9216295 53.071339, 49.9216014 53.0713573, 49.9215787 53.0713759, 49.921559 53.0713973, 49.9215456 53.0714186, 49.9215363 53.0714421, 49.9215318 53.0714654, 49.9215331 53.0714927, 49.9215415 53.0715207, 49.9215541 53.0715431, 49.9215697 53.0715624, 49.9215905 53.0715822, 49.9216134 53.0715987, 49.9216392 53.0716134, 49.9216696 53.0716275, 49.9217021 53.0716384, 49.9217351 53.0716469, 49.9217707 53.0716529, 49.921806 53.0716565, 49.9218433 53.0716572, 49.9218805 53.0716552, 49.9219165 53.0716508, 49.9219518 53.0716439, 49.9219857 53.0716339, 49.9220142 53.0716232, 49.9220437 53.0716085, 49.9220696 53.0715925, 49.9220919 53.0715745, 49.9221101 53.0715555, 49.922124 53.0715361, 49.9221347 53.0715137, 49.9221405 53.0714917, 49.9221422 53.071469))",,,POINT (49.921836840387385 53.07147380993936),53.07147380993936,49.921836840387385
2751,,"POLYGON ((49.9203613 53.0708267, 49.9203578 53.0708043, 49.9203497 53.0707813, 49.9203377 53.0707606, 49.9203212 53.0707407, 49.9203006 53.0707213, 49.9202752 53.070704, 49.9202454 53.0706877, 49.9202146 53.0706745, 49.9201803 53.070664, 49.9201428 53.0706555, 49.9201062 53.0706506, 49.9200657 53.0706482, 49.9200256 53.0706489, 49.9199869 53.0706529, 49.9199481 53.0706598, 49.9199128 53.0706696, 49.9198785 53.0706822, 49.9198487 53.0706967, 49.9198205 53.0707149, 49.9197978 53.0707336, 49.9197781 53.070755, 49.9197648 53.0707762, 49.9197554 53.0707998, 49.9197509 53.0708231, 49.9197522 53.0708503, 49.9197607 53.0708784, 49.9197733 53.0709008, 49.9197888 53.0709201, 49.9198096 53.0709399, 49.9198325 53.0709564, 49.9198584 53.0709711, 49.9198888 53.0709852, 49.9199213 53.0709961, 49.9199543 53.0710046, 49.9199899 53.0710106, 49.9200252 53.0710142, 49.9200625 53.0710149, 49.9200997 53.0710128, 49.9201357 53.0710085, 49.9201709 53.0710016, 49.9202049 53.0709916, 49.9202334 53.0709809, 49.9202629 53.0709662, 49.9202887 53.0709502, 49.9203111 53.0709322, 49.9203293 53.0709132, 49.9203431 53.0708938, 49.9203538 53.0708714, 49.9203596 53.0708494, 49.9203613 53.0708267))",,,POINT (49.92005598697855 53.07083150208002),53.07083150208002,49.92005598697855
2752,,"POLYGON ((49.9224096 53.0828712, 49.922408 53.0828612, 49.9224044 53.0828509, 49.922399 53.0828417, 49.9223917 53.0828328, 49.9223824 53.0828241, 49.9223711 53.0828164, 49.9223577 53.082809, 49.922344 53.0828032, 49.9223286 53.0827985, 49.9223118 53.0827947, 49.9222955 53.0827925, 49.9222773 53.0827914, 49.9222594 53.0827917, 49.9222421 53.0827935, 49.9222247 53.0827966, 49.9222089 53.082801, 49.9221936 53.0828066, 49.9221802 53.0828131, 49.9221677 53.0828212, 49.9221575 53.0828296, 49.9221487 53.0828392, 49.9221427 53.0828487, 49.9221385 53.0828592, 49.9221365 53.0828696, 49.9221371 53.0828818, 49.9221409 53.0828943, 49.9221465 53.0829044, 49.9221535 53.082913, 49.9221628 53.0829219, 49.922173 53.0829293, 49.9221846 53.0829358, 49.9221982 53.0829421, 49.9222127 53.082947, 49.9222275 53.0829508, 49.9222434 53.0829535, 49.9222592 53.0829551, 49.9222759 53.0829554, 49.9222925 53.0829545, 49.9223087 53.0829526, 49.9223244 53.0829494, 49.9223396 53.082945, 49.9223524 53.0829402, 49.9223656 53.0829336, 49.9223771 53.0829265, 49.9223871 53.0829184, 49.9223953 53.0829099, 49.9224015 53.0829012, 49.9224063 53.0828912, 49.9224089 53.0828814, 49.9224096 53.0828712))",,,POINT (49.92227300016249 53.08287338985569),53.08287338985569,49.92227300016249
2753,,"POLYGON ((49.9231883 53.0828302, 49.9231867 53.0828201, 49.9231831 53.0828099, 49.9231777 53.0828006, 49.9231703 53.0827917, 49.9231611 53.082783, 49.9231498 53.0827753, 49.9231364 53.082768, 49.9231227 53.0827621, 49.9231073 53.0827574, 49.9230905 53.0827536, 49.9230741 53.0827514, 49.923056 53.0827503, 49.9230381 53.0827507, 49.9230208 53.0827524, 49.9230034 53.0827555, 49.9229876 53.0827599, 49.9229723 53.0827655, 49.9229589 53.082772, 49.9229463 53.0827802, 49.9229362 53.0827885, 49.9229274 53.0827981, 49.9229214 53.0828076, 49.9229172 53.0828181, 49.9229152 53.0828286, 49.9229158 53.0828407, 49.9229196 53.0828533, 49.9229252 53.0828633, 49.9229321 53.082872, 49.9229415 53.0828808, 49.9229517 53.0828882, 49.9229633 53.0828948, 49.9229769 53.0829011, 49.9229914 53.0829059, 49.9230062 53.0829097, 49.9230221 53.0829124, 49.9230379 53.082914, 49.9230546 53.0829144, 49.9230712 53.0829134, 49.9230873 53.0829115, 49.9231031 53.0829084, 49.9231183 53.0829039, 49.923131 53.0828991, 49.9231442 53.0828926, 49.9231558 53.0828854, 49.9231658 53.0828773, 49.9231739 53.0828688, 49.9231801 53.0828602, 49.9231849 53.0828502, 49.9231875 53.0828403, 49.9231883 53.0828302))",,,POINT (49.9230516718897 53.082832310627566),53.082832310627566,49.9230516718897
2754,,"POLYGON ((49.917362 53.0805803, 49.9173611 53.0805751, 49.9173593 53.0805697, 49.9173565 53.0805649, 49.9173526 53.0805603, 49.9173478 53.0805558, 49.917342 53.0805518, 49.917335 53.080548, 49.9173279 53.0805449, 49.9173199 53.0805425, 49.9173112 53.0805405, 49.9173027 53.0805393, 49.9172932 53.0805388, 49.9172839 53.080539, 49.9172749 53.0805399, 49.9172659 53.0805415, 49.9172577 53.0805438, 49.9172497 53.0805467, 49.9172428 53.0805501, 49.9172362 53.0805543, 49.917231 53.0805586, 49.9172264 53.0805636, 49.9172233 53.0805685, 49.9172211 53.080574, 49.9172201 53.0805794, 49.9172204 53.0805858, 49.9172223 53.0805923, 49.9172253 53.0805975, 49.9172289 53.080602, 49.9172337 53.0806066, 49.917239 53.0806104, 49.9172451 53.0806138, 49.9172521 53.0806171, 49.9172597 53.0806196, 49.9172673 53.0806216, 49.9172756 53.080623, 49.9172838 53.0806238, 49.9172925 53.080624, 49.9173011 53.0806235, 49.9173095 53.0806225, 49.9173177 53.0806209, 49.9173256 53.0806186, 49.9173322 53.0806161, 49.9173391 53.0806127, 49.9173451 53.080609, 49.9173503 53.0806048, 49.9173545 53.0806004, 49.9173577 53.0805959, 49.9173602 53.0805907, 49.9173616 53.0805856, 49.917362 53.0805803))",,,POINT (49.917290990224764 53.080581388135336),53.080581388135336,49.91729099022477
