,Unnamed: 0,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
10,6282,,"POLYGON ((49.9607721 53.155698, 49.9608334 53.1556719, 49.9609124 53.1557383, 49.9608511 53.1557645, 49.9607721 53.155698))",,,POINT (49.960842253370814 53.15571818430158),53.15571818430158,49.960842253370814,"2-ya Naberezhnaya ulitsa, 22, Novokuybyshevsk"
11,6283,,"POLYGON ((49.9608925 53.1564986, 49.9609425 53.1565931, 49.9611441 53.1565548, 49.9611357 53.156539, 49.9611852 53.1565296, 49.9611436 53.1564509, 49.9608925 53.1564986))",,,POINT (49.96103889269647 53.156521311493144),53.15652131149314,49.96103889269647,"2-ya Naberezhnaya ulitsa, 29, Novokuybyshevsk"
12,6284,,"POLYGON ((49.961227 53.1561974, 49.9614077 53.1561483, 49.9614751 53.1562374, 49.9614241 53.1562512, 49.9614454 53.1562795, 49.9613157 53.1563147, 49.961227 53.1561974))",,,POINT (49.96135453474616 53.156229545553224),53.15622954555322,49.96135453474616,"2-ya Naberezhnaya ulitsa, 27, Novokuybyshevsk"
13,6287,,"POLYGON ((49.9607241 53.1560531, 49.9607714 53.1560892, 49.9607228 53.1561121, 49.9608484 53.1562079, 49.9609629 53.1561539, 49.9609329 53.156131, 49.9609997 53.1560996, 49.9608569 53.1559906, 49.9607241 53.1560531))",,,POINT (49.96085404247046 53.15609861340239),53.15609861340239,49.96085404247046,"2-ya Naberezhnaya ulitsa, 11, Novokuybyshevsk"
14,6289,,"POLYGON ((49.9610175 53.1558765, 49.961086 53.1559743, 49.9612064 53.155944, 49.961138 53.1558462, 49.9610175 53.1558765))",,,POINT (49.961111968777956 53.155910244798896),53.155910244798896,49.96111196877796,"2-ya Naberezhnaya ulitsa, 13, Novokuybyshevsk"
15,6290,,"POLYGON ((49.9614259 53.1558002, 49.961592 53.1557864, 49.9616505 53.1559145, 49.961542 53.1559369, 49.9616732 53.1561858, 49.9616425 53.1561924, 49.9616541 53.1562128, 49.9616583 53.1562208, 49.9616581 53.1562292, 49.9616536 53.1562371, 49.9616442 53.1562444, 49.9616312 53.1562494, 49.9616162 53.1562513, 49.961601 53.1562501, 49.9615873 53.1562459, 49.9615769 53.1562391, 49.961571 53.1562317, 49.9615492 53.156237, 49.9614713 53.156093, 49.9615131 53.1560849, 49.9614228 53.155918, 49.9614252 53.1559102, 49.9614317 53.1559033, 49.9614417 53.1558982, 49.961469 53.1558936, 49.9614259 53.1558002))",,,POINT (49.961547148665 53.15600427570397),53.15600427570397,49.961547148665,"2-ya Naberezhnaya ulitsa, 15, Novokuybyshevsk"
16,6292,,"POLYGON ((49.9616421 53.1558475, 49.9616768 53.1559099, 49.9618066 53.1558839, 49.9617621 53.1558041, 49.9616722 53.1558221, 49.9616818 53.1558395, 49.9616421 53.1558475))",,,POINT (49.96172394441967 53.15585858824767),53.15585858824767,49.96172394441967,"2-ya Naberezhnaya ulitsa, 17, Novokuybyshevsk"
17,6294,,"POLYGON ((49.9619101 53.1558893, 49.9621822 53.1558335, 49.9622269 53.1559118, 49.9619549 53.1559677, 49.9619101 53.1558893))",,,POINT (49.962068493258435 53.155900580487106),53.15590058048711,49.96206849325844,"2-ya Naberezhnaya ulitsa, 19, Novokuybyshevsk"
18,6295,,"POLYGON ((49.9619052 53.1558882, 49.9620828 53.1561824, 49.9620525 53.156189, 49.9620324 53.1561558, 49.9619582 53.1561719, 49.9619791 53.1562064, 49.9619223 53.1562187, 49.9618439 53.1560887, 49.9619302 53.15607, 49.9618303 53.1559045, 49.9619052 53.1558882))",,,POINT (49.96194155001022 53.15606908380635),53.15606908380635,49.96194155001022,"2-ya Naberezhnaya ulitsa, 21, Novokuybyshevsk"
19,6296,,"POLYGON ((49.9599957 53.1566961, 49.9599936 53.1567861, 49.9601622 53.1567875, 49.9601643 53.1566975, 49.9599957 53.1566961))",,,POINT (49.96007895 53.156741800000006),53.156741800000006,49.96007895,"ulitsa Zelenaya Roshcha, 9, Novokuybyshevsk"
20,6297,,"POLYGON ((49.9597511 53.1563308, 49.9599133 53.1563428, 49.9598923 53.1564447, 49.9597301 53.1564327, 49.9597511 53.1563308))",,,POINT (49.9598217 53.15638775),53.15638775,49.9598217,"4-ya Naberezhnaya ulitsa, 6Ж, Novokuybyshevsk"
21,6298,,"POLYGON ((49.9602551 53.1563157, 49.9602651 53.1563881, 49.9602094 53.1563909, 49.9601994 53.1563185, 49.9602551 53.1563157))",,,POINT (49.96023225000001 53.15635330000001),53.15635330000001,49.96023225000001,"2-ya Naberezhnaya ulitsa, 33, Novokuybyshevsk"
22,6300,,"POLYGON ((49.9605056 53.1563774, 49.9605138 53.1564609, 49.9606151 53.1564574, 49.9606069 53.1563738, 49.9605056 53.1563774))",,,POINT (49.96056036000313 53.15641737397489),53.15641737397489,49.96056036000313,"2-ya Naberezhnaya ulitsa, 31, Novokuybyshevsk"
23,6302,,"POLYGON ((49.9596533 53.1567241, 49.959736 53.1567277, 49.959727 53.1568017, 49.9596444 53.1567981, 49.9596533 53.1567241))",,,POINT (49.95969017630096 53.156762892595495),53.156762892595495,49.95969017630096,"4-ya Naberezhnaya ulitsa, 2М, Novokuybyshevsk"
24,6305,,"POLYGON ((49.9594192 53.1564052, 49.95952 53.1564906, 49.9594006 53.15654, 49.9593307 53.1566461, 49.9591803 53.1566562, 49.9591581 53.1565915, 49.9592634 53.1564715, 49.9594192 53.1564052))",,,POINT (49.95932174963824 53.15653631173255),53.15653631173255,49.95932174963824,"ulitsa Zelenaya Roshcha, 15, Novokuybyshevsk"
25,6307,,"POLYGON ((49.9598029 53.1561718, 49.9598482 53.1562229, 49.9599103 53.1562032, 49.959865 53.156152, 49.9598029 53.1561718))",,,POINT (49.95985660369335 53.15618746774647),53.15618746774647,49.95985660369335,"4-ya Naberezhnaya ulitsa, 5, Novokuybyshevsk"
26,6308,,"POLYGON ((49.9601972 53.1562179, 49.9601922 53.1561441, 49.9602577 53.1561426, 49.9602626 53.1562163, 49.9601972 53.1562179))",,,POINT (49.96022741685437 53.156180216433036),53.15618021643304,49.96022741685437,"2-ya Naberezhnaya ulitsa, 7, Novokuybyshevsk"
27,6313,,"POLYGON ((49.9591139 53.1561461, 49.9592181 53.1561505, 49.9592164 53.1561649, 49.9592493 53.1561663, 49.9592363 53.1562753, 49.9591677 53.1562723, 49.9591768 53.1561959, 49.9591083 53.156193, 49.9591139 53.1561461))",,,POINT (49.959189971744394 53.156202600058734),53.156202600058734,49.9591899717444,"4-ya Naberezhnaya ulitsa, 3A, Novokuybyshevsk"
28,6314,,"POLYGON ((49.9587676 53.1563011, 49.9587763 53.1562127, 49.9589325 53.1562182, 49.9589273 53.1562707, 49.958865 53.1562686, 49.9588639 53.1562801, 49.9588284 53.1562788, 49.958826 53.1563032, 49.9587676 53.1563011))",,,POINT (49.95884119600541 53.1562512542753),53.1562512542753,49.95884119600541,"ulitsa Zelenaya Roshcha, 19, Novokuybyshevsk"
29,6316,,"POLYGON ((49.9587597 53.1564501, 49.9587856 53.1563922, 49.9588989 53.1564105, 49.958873 53.1564683, 49.9587597 53.1564501))",,,POINT (49.95882928557239 53.156430270771075),53.15643027077108,49.95882928557239,"ulitsa Zelenaya Roshcha, 17, Novokuybyshevsk"
30,6319,,"POLYGON ((49.9591072 53.1565796, 49.9591519 53.1565857, 49.9591255 53.1566747, 49.9592332 53.1566929, 49.9592027 53.1567502, 49.959096 53.1567307, 49.9590686 53.1566759, 49.9591072 53.1565796))",,,POINT (49.9591371519464 53.1566798236859),53.1566798236859,49.9591371519464,"4-ya Naberezhnaya ulitsa, 26, Novokuybyshevsk"
31,6321,,"POLYGON ((49.9592802 53.1568913, 49.9593644 53.156861, 49.9594042 53.1569006, 49.95932 53.156931, 49.9592802 53.1568913))",,,POINT (49.95934218990863 53.15689598257649),53.15689598257649,49.95934218990863,"ulitsa Zelenaya Roshcha, 6, Novokuybyshevsk"
32,6324,,"POLYGON ((49.9589797 53.1572053, 49.9591216 53.1571797, 49.9591501 53.1572366, 49.9590082 53.1572621, 49.9589797 53.1572053))",,,POINT (49.95906491830865 53.1572209200297),53.1572209200297,49.95906491830865,"ulitsa Zelenaya Roshcha, 8, Novokuybyshevsk"
33,6327,,"POLYGON ((49.9574958 53.1574214, 49.9575454 53.1572846, 49.9577247 53.157308, 49.9576751 53.1574448, 49.9574958 53.1574214))",,,POINT (49.957610249999995 53.1573647),53.1573647,49.95761025,"ulitsa Zelenaya Roshcha, 22А, Novokuybyshevsk"
34,6330,,"POLYGON ((49.957557 53.1568283, 49.9575868 53.156788, 49.95763 53.156776, 49.9577202 53.1567999, 49.9576759 53.1568599, 49.957557 53.1568283))",,,POINT (49.95763994929705 53.15681563598235),53.15681563598235,49.95763994929705,"ulitsa Zelenaya Roshcha, 22, Novokuybyshevsk"
35,6331,,"POLYGON ((49.9569763 53.1571336, 49.9570107 53.1570717, 49.9571131 53.1570921, 49.9570787 53.1571541, 49.9569763 53.1571336))",,,POINT (49.957044711000165 53.1571128799963),53.1571128799963,49.957044711000165,"ulitsa Zelenaya Roshcha, 24, Novokuybyshevsk"
36,6332,,"POLYGON ((49.9579301 53.1568402, 49.9579582 53.1567653, 49.958364 53.15682, 49.9583359 53.1568949, 49.9579301 53.1568402))",,,POINT (49.958147049999994 53.15683010000001),53.15683010000001,49.95814705,"ulitsa Zelenaya Roshcha, 14, Novokuybyshevsk"
37,6333,,"POLYGON ((49.9576971 53.1567467, 49.9577309 53.1566748, 49.9579232 53.1567073, 49.9578841 53.1567904, 49.9577714 53.1567714, 49.9577766 53.1567601, 49.9576971 53.1567467))",,,POINT (49.95781184173485 53.15673104479876),53.15673104479876,49.95781184173485,"ulitsa Zelenaya Roshcha, 20, Novokuybyshevsk"
38,6338,,"POLYGON ((49.9584818 53.1574467, 49.958609 53.1573946, 49.9586557 53.1574355, 49.9585284 53.1574876, 49.9584818 53.1574467))",,,POINT (49.95856873431862 53.157441098863124),53.15744109886312,49.95856873431862,"ulitsa Zelenaya Roshcha, 12, Novokuybyshevsk"
39,6339,,"POLYGON ((49.9571317 53.1576668, 49.9571355 53.1577906, 49.9573485 53.1577882, 49.9573477 53.1577646, 49.9574694 53.1577633, 49.957467 53.157687, 49.9573635 53.1576881, 49.9573628 53.1576642, 49.9571317 53.1576668))",,,POINT (49.95728448633866 53.15772644876021),53.15772644876021,49.95728448633866,"Naberezhnaya ulitsa, 19, Novokuybyshevsk"
40,6341,,"POLYGON ((49.9568429 53.157968, 49.9568568 53.158052, 49.956933 53.1580475, 49.9569192 53.1579635, 49.9568429 53.157968))",,,POINT (49.9568879730588 53.15800774093423),53.15800774093423,49.9568879730588,"Naberezhnaya ulitsa, 15, Novokuybyshevsk"
41,6344,,"POLYGON ((49.9562007 53.1577171, 49.9564086 53.1577176, 49.956408 53.1578113, 49.9563911 53.1578112, 49.9563909 53.1578482, 49.9562373 53.1578479, 49.9562001 53.1578017, 49.9562007 53.1577171))",,,POINT (49.95630497608667 53.15777987438045),53.15777987438045,49.95630497608667,"Naberezhnaya ulitsa, 9, Novokuybyshevsk"
42,6354,,"POLYGON ((49.9639816 53.0806456, 49.9640677 53.0805643, 49.9639227 53.0805089, 49.9638366 53.0805902, 49.9639816 53.0806456))",,,POINT (49.963952150000004 53.08057725000001),53.08057725000001,49.96395215,"Yuzhnaya ulitsa, 13, Novokuybyshevsk"
43,6356,,"POLYGON ((49.9627694 53.0806161, 49.9628534 53.0805301, 49.9630026 53.0805827, 49.9629185 53.0806687, 49.9627694 53.0806161))",,,POINT (49.96288598228279 53.080599397763386),53.080599397763386,49.96288598228279,"Voskresenskaya ulitsa, 8, Novokuybyshevsk"
44,6358,,"POLYGON ((49.9633358 53.0801146, 49.9634 53.0800531, 49.963265 53.0800023, 49.9632008 53.0800638, 49.9633358 53.0801146))",,,POINT (49.96330040000001 53.08005845),53.08005845,49.96330040000001,"Yuzhnaya ulitsa, 10, Novokuybyshevsk"
45,6363,,"POLYGON ((49.9663905 53.0807432, 49.9664664 53.0806643, 49.9666979 53.0807448, 49.9666219 53.0808237, 49.9663905 53.0807432))",,,POINT (49.9665441834184 53.08074400008719),53.08074400008719,49.9665441834184,"1-ya Yuzhnaya ulitsa, 25, Novokuybyshevsk"
46,6364,,"POLYGON ((49.9663571 53.0807507, 49.9664876 53.0806173, 49.9662523 53.0805343, 49.9661766 53.0806117, 49.9662047 53.0806216, 49.96615 53.0806775, 49.9663571 53.0807507))",,,POINT (49.96631220377685 53.080642364819724),53.08064236481973,49.96631220377685,"1-ya Yuzhnaya ulitsa, 23, Novokuybyshevsk"
47,6365,,"POLYGON ((49.9813215 53.1468855, 49.9813032 53.1469519, 49.9815125 53.1469727, 49.9815382 53.1468795, 49.9813514 53.146861, 49.981344 53.1468877, 49.9813215 53.1468855))",,,POINT (49.98142338659798 53.14691706976704),53.14691706976704,49.98142338659798,"Obkomovskaya ulitsa, 2А, Novokuybyshevsk"
48,6368,,"POLYGON ((49.9810737 53.1466589, 49.9811269 53.146601, 49.9813294 53.146668, 49.9812762 53.1467259, 49.9810737 53.1466589))",,,POINT (49.98120155 53.14666344999999),53.14666344999999,49.98120155,"Obkomovskaya ulitsa, 4, Novokuybyshevsk"
49,6371,,"POLYGON ((49.9804476 53.1469769, 49.9804859 53.1469333, 49.9805976 53.1469686, 49.9805593 53.1470122, 49.9804476 53.1469769))",,,POINT (49.98052260000001 53.14697275),53.14697275,49.98052260000001,"Obkomovskaya ulitsa, 6, Novokuybyshevsk"
50,6375,,"POLYGON ((49.9810396 53.1463886, 49.9811066 53.1463255, 49.9811824 53.1463545, 49.9811154 53.1464176, 49.9810396 53.1463886))",,,POINT (49.981111 53.14637154999999),53.14637154999999,49.981111,"Obkomovskaya ulitsa, 1, Novokuybyshevsk"
51,6380,,"POLYGON ((49.9816388 53.1459386, 49.9817646 53.145841, 49.9818377 53.1458749, 49.981712 53.1459726, 49.9816388 53.1459386))",,,POINT (49.98173825658051 53.14590679190124),53.14590679190124,49.98173825658051,"Grannaya ulitsa, 9-А, Novokuybyshevsk"
52,6381,,"POLYGON ((49.9817791 53.145999, 49.9818112 53.1459487, 49.9818399 53.1459553, 49.9818695 53.145909, 49.9819591 53.1459296, 49.9819154 53.1459981, 49.9818921 53.1459928, 49.9818742 53.1460208, 49.9817791 53.145999))",,,POINT (49.981871383191866 53.14596615262362),53.14596615262362,49.981871383191866,"Grannaya ulitsa, 9Б, Novokuybyshevsk"
53,6383,,"POLYGON ((49.982148 53.1452176, 49.9821998 53.1451725, 49.9822754 53.1452037, 49.9822236 53.1452488, 49.982148 53.1452176))",,,POINT (49.98221169999999 53.145210649999996),53.14521065,49.98221169999999,"Grannaya ulitsa, 7, Novokuybyshevsk"
54,6387,,"POLYGON ((49.9816313 53.1448069, 49.981679 53.144765, 49.98177 53.1448023, 49.9817223 53.1448442, 49.9816313 53.1448069))",,,POINT (49.981700649999986 53.1448046),53.1448046,49.98170064999999,"Tsentral'naya ulitsa, 3В, Novokuybyshevsk"
55,6389,,"POLYGON ((49.9823776 53.1449257, 49.9824405 53.1448683, 49.9825179 53.1448989, 49.9824549 53.1449563, 49.9823776 53.1449257))",,,POINT (49.98244773282816 53.14491229691284),53.14491229691284,49.98244773282816,"Grannaya ulitsa, 5, Novokuybyshevsk"
56,6390,,"POLYGON ((49.9812264 53.1442467, 49.9813276 53.1441951, 49.9814085 53.1442522, 49.9813074 53.1443038, 49.9812264 53.1442467))",,,POINT (49.9813174667597 53.144249449499426),53.14424944949943,49.9813174667597,"Tsentral'naya ulitsa, 3Ж, Novokuybyshevsk"
57,6393,,"POLYGON ((49.9821486 53.1437332, 49.9822427 53.1438045, 49.9823197 53.1437679, 49.9823318 53.143735, 49.9822598 53.1436804, 49.9821486 53.1437332))",,,POINT (49.98224809396838 53.14374210829101),53.14374210829101,49.98224809396838,"Tsentral'naya ulitsa, 2, Novokuybyshevsk"
58,6395,,"POLYGON ((49.9809479 53.1447634, 49.9809716 53.1447414, 49.9810003 53.1447525, 49.9810531 53.1447034, 49.9811635 53.1447461, 49.981087 53.1448172, 49.9809479 53.1447634))",,,POINT (49.98106290863215 53.14476012647301),53.14476012647301,49.98106290863215,"Tsentral'naya ulitsa, 6, Novokuybyshevsk"
59,6399,,"POLYGON ((49.981054 53.1450512, 49.9810967 53.1450126, 49.9811878 53.1450488, 49.9811451 53.1450875, 49.981054 53.1450512))",,,POINT (49.98112091064652 53.145050033142354),53.145050033142354,49.98112091064652,"Tsentral'naya ulitsa, 2А, Novokuybyshevsk"
60,6402,,"POLYGON ((49.9806597 53.1452182, 49.980802 53.1452664, 49.9807536 53.1453179, 49.9807132 53.1453042, 49.9807199 53.1452971, 49.9806924 53.1452878, 49.9806834 53.1452974, 49.9806089 53.1452722, 49.9806597 53.1452182))",,,POINT (49.980705231200766 53.14526769394943),53.14526769394943,49.980705231200766,"Tsentral'naya ulitsa, 8, Novokuybyshevsk"
61,6406,,"POLYGON ((49.9798176 53.1451504, 49.979904 53.1450788, 49.9800409 53.1451383, 49.9799546 53.1452099, 49.9798176 53.1451504))",,,POINT (49.979929267008096 53.145144350884614),53.14514435088461,49.979929267008096,"Tsentral'naya ulitsa, 9, Novokuybyshevsk"
62,6411,,"POLYGON ((49.979342 53.1454622, 49.9794955 53.1455227, 49.9793524 53.1456533, 49.9791988 53.1455928, 49.979342 53.1454622))",,,POINT (49.97934716687825 53.14555775388777),53.14555775388777,49.97934716687825,"Tsentral'naya ulitsa, 13, Novokuybyshevsk"
63,6414,,"POLYGON ((49.9785671 53.1459165, 49.9786373 53.1458551, 49.978789 53.1459174, 49.9787189 53.1459788, 49.9785671 53.1459165))",,,POINT (49.97867806662195 53.14591694993223),53.14591694993223,49.97867806662195,"Obkomovskaya ulitsa, 7А, Novokuybyshevsk"
64,6416,,"POLYGON ((49.9796174 53.1460664, 49.9796799 53.1460157, 49.9797548 53.1460489, 49.9796924 53.1460996, 49.9796174 53.1460664))",,,POINT (49.979686116977035 53.14605765208322),53.14605765208322,49.97968611697704,"Tsentral'naya ulitsa, 14, Novokuybyshevsk"
65,6418,,"POLYGON ((49.9798771 53.1459474, 49.9799494 53.1458858, 49.9800181 53.1459148, 49.9799458 53.1459764, 49.9798771 53.1459474))",,,POINT (49.9799476 53.1459311),53.1459311,49.9799476,"Tsentral'naya ulitsa, 14А, Novokuybyshevsk"
66,6419,,"POLYGON ((49.9799818 53.1458231, 49.9800354 53.1457767, 49.9800078 53.1457652, 49.9800561 53.1457234, 49.9801747 53.1457726, 49.9801191 53.1458209, 49.9800821 53.1458055, 49.9800359 53.1458456, 49.9799818 53.1458231))",,,POINT (49.98007354967875 53.145783936863396),53.1457839368634,49.98007354967875,"Tsentral'naya ulitsa, 12, Novokuybyshevsk"
67,6420,,"POLYGON ((49.9802856 53.1457351, 49.9803762 53.1456516, 49.9805039 53.1457015, 49.9804619 53.1457402, 49.9804945 53.1457529, 49.9804459 53.1457977, 49.9802856 53.1457351))",,,POINT (49.980401871219605 53.14572438919711),53.14572438919711,49.980401871219605,"Tsentral'naya ulitsa, 12Б, Novokuybyshevsk"
68,6421,,"POLYGON ((49.9809134 53.1458232, 49.9810059 53.1457463, 49.9810818 53.1457791, 49.9809894 53.145856, 49.9809134 53.1458232))",,,POINT (49.980997615983256 53.14580115454358),53.14580115454358,49.980997615983256,"Obkomovskaya ulitsa, 1А, Novokuybyshevsk"
69,6425,,"POLYGON ((49.9801171 53.1462826, 49.9801932 53.1461998, 49.9802577 53.1462211, 49.9801815 53.146304, 49.9801171 53.1462826))",,,POINT (49.980187382226134 53.146251876527444),53.14625187652744,49.98018738222613,"Obkomovskaya ulitsa, 3, Novokuybyshevsk"
70,6429,,"POLYGON ((49.9798701 53.1463261, 49.9799918 53.1463679, 49.9799337 53.1464288, 49.9798119 53.146387, 49.9798701 53.1463261))",,,POINT (49.97990186769488 53.146377451660335),53.146377451660335,49.97990186769488,"Obkomovskaya ulitsa, 8, Novokuybyshevsk"
71,6432,,"POLYGON ((49.9783799 53.146252, 49.9784999 53.1460908, 49.9786574 53.1461329, 49.9785373 53.1462942, 49.9783799 53.146252))",,,POINT (49.97851863495467 53.14619247548432),53.14619247548432,49.97851863495467,"Obkomovskaya ulitsa, 12, Novokuybyshevsk"
72,6434,,"POLYGON ((49.9817486 53.1435571, 49.9818304 53.1435272, 49.9818746 53.1435707, 49.9817929 53.1436007, 49.9817486 53.1435571))",,,POINT (49.98181160947703 53.143563930758376),53.143563930758376,49.98181160947703,"Osennyaya ulitsa, 15, Novokuybyshevsk"
73,6439,,"POLYGON ((49.9809383 53.1441245, 49.9809839 53.144102, 49.981055 53.1441538, 49.9810094 53.1441763, 49.9809383 53.1441245))",,,POINT (49.98099665 53.144139149999994),53.14413915,49.98099665,"Tsentral'naya ulitsa, 5Г, Novokuybyshevsk"
74,6444,,"POLYGON ((49.9818073 53.1445037, 49.9818546 53.1444535, 49.9819184 53.1444752, 49.9818711 53.1445254, 49.9818073 53.1445037))",,,POINT (49.981862850000006 53.14448945),53.14448945,49.981862850000006,"Tsentral'naya ulitsa, 3G, Novokuybyshevsk"
75,6447,,"POLYGON ((49.9804725 53.1449713, 49.9805032 53.1449412, 49.9805884 53.1449724, 49.9805576 53.1450025, 49.9804725 53.1449713))",,,POINT (49.980530433474904 53.144971850159536),53.144971850159536,49.9805304334749,"Tsentral'naya ulitsa, 8А, Novokuybyshevsk"
76,6450,,"POLYGON ((49.9810489 53.1428679, 49.9813631 53.1427174, 49.9814421 53.1427767, 49.9811279 53.1429272, 49.9810489 53.1428679))",,,POINT (49.981245499999986 53.14282229999999),53.14282229999999,49.98124549999999,"Osennyaya ulitsa, 26, Novokuybyshevsk"
77,6452,,"POLYGON ((49.980344 53.143481, 49.9804684 53.1434213, 49.9805632 53.1434924, 49.9805183 53.1435139, 49.9805318 53.143524, 49.9804522 53.1435622, 49.980344 53.143481))",,,POINT (49.980456222655874 53.14349097524566),53.14349097524566,49.980456222655874,"Osennyaya ulitsa, 20, Novokuybyshevsk"
78,6456,,"POLYGON ((49.9801461 53.1436202, 49.9802318 53.1435802, 49.9802945 53.1436286, 49.9802088 53.1436686, 49.9801461 53.1436202))",,,POINT (49.9802203 53.1436244),53.1436244,49.9802203,"Osennyaya ulitsa, 18, Novokuybyshevsk"
79,6459,,"POLYGON ((49.9793846 53.1437827, 49.9794636 53.1437445, 49.9795209 53.1437872, 49.9794419 53.1438254, 49.9793846 53.1437827))",,,POINT (49.97945275 53.143784950000004),53.14378495,49.97945275,"Osennyaya ulitsa, 16, Novokuybyshevsk"
80,6462,,"POLYGON ((49.9789661 53.1441829, 49.9790165 53.1441514, 49.9791353 53.1442198, 49.9790849 53.1442513, 49.9789661 53.1441829))",,,POINT (49.97905070000001 53.14420135),53.14420135,49.97905070000001,"Osennyaya ulitsa, 10, Novokuybyshevsk"
81,6466,,"POLYGON ((49.9783984 53.1446121, 49.978452 53.1445583, 49.978584 53.1446056, 49.9785304 53.1446594, 49.9783984 53.1446121))",,,POINT (49.97849120000001 53.144608850000004),53.14460885,49.97849120000001,"Osennyaya ulitsa, 8, Novokuybyshevsk"
82,6469,,"POLYGON ((49.9776002 53.1446666, 49.9777125 53.1445669, 49.9778166 53.144609, 49.9777043 53.1447088, 49.9776002 53.1446666))",,,POINT (49.977708399021836 53.144637833593684),53.14463783359368,49.97770839902184,"Osennyaya ulitsa, 8Б, Novokuybyshevsk"
83,6471,,"POLYGON ((49.9773026 53.1449539, 49.9774171 53.1448571, 49.9775053 53.1448947, 49.9773908 53.1449915, 49.9773026 53.1449539))",,,POINT (49.97740395 53.1449243),53.1449243,49.97740395,"Obkomovskaya ulitsa, 13А, Novokuybyshevsk"
84,6475,,"POLYGON ((49.9768777 53.1454775, 49.9769825 53.1453765, 49.9771929 53.145455, 49.9770882 53.145556, 49.9768777 53.1454775))",,,POINT (49.97703531733898 53.14546625114172),53.14546625114172,49.97703531733898,"Obkomovskaya ulitsa, 20, Novokuybyshevsk"
85,6477,,"POLYGON ((49.9769871 53.1456961, 49.9770925 53.1456068, 49.9772566 53.1456765, 49.9771512 53.1457658, 49.9769871 53.1456961))",,,POINT (49.97712185 53.14568630000001),53.14568630000001,49.97712185,"Obkomovskaya ulitsa, 16, Novokuybyshevsk"
