,Unnamed: 0,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
150,4033,,"POLYGON ((49.9796083 53.1033592, 49.9796941 53.1033091, 49.9798147 53.1033836, 49.9797553 53.1034183, 49.9797365 53.1034067, 49.9797102 53.1034221, 49.9796083 53.1033592))",,,POINT (49.97971044394667 53.103368943633306),53.103368943633306,49.97971044394667,"Zheleznodorozhnaya ulitsa, 5, Novokuybyshevsk"
151,4034,,"POLYGON ((49.9797292 53.1033018, 49.97982 53.1032444, 49.9799014 53.1032909, 49.9798473 53.103325, 49.9798751 53.1033408, 49.9798382 53.1033641, 49.9797292 53.1033018))",,,POINT (49.97981861657924 53.10330218822292),53.10330218822292,49.97981861657924,"Zheleznodorozhnaya ulitsa, 7, Novokuybyshevsk"
152,4035,,"POLYGON ((49.9799179 53.1031651, 49.9800313 53.1030929, 49.9801266 53.1031469, 49.9800132 53.1032191, 49.9799179 53.1031651))",,,POINT (49.98002225 53.103156),53.103156,49.98002225,"Zheleznodorozhnaya ulitsa, 9, Novokuybyshevsk"
153,4037,,"POLYGON ((49.9803391 53.1030907, 49.980423 53.1030316, 49.9804888 53.1030653, 49.980405 53.1031244, 49.9803391 53.1030907))",,,POINT (49.98041396609949 53.10307800292411),53.10307800292411,49.98041396609949,"Zheleznodorozhnaya ulitsa, 11, Novokuybyshevsk"
154,4039,,"POLYGON ((49.9810416 53.102583, 49.9811429 53.1025052, 49.9812459 53.1025535, 49.9811445 53.1026313, 49.9810416 53.102583))",,,POINT (49.98114373330285 53.102568247597816),53.102568247597816,49.98114373330285,"Zheleznodorozhnaya ulitsa, 15, Novokuybyshevsk"
155,4040,,"POLYGON ((49.9804579 53.1024159, 49.9805091 53.1023633, 49.9806126 53.1023997, 49.9805614 53.1024523, 49.9804579 53.1024159))",,,POINT (49.98053525 53.102407799999995),53.1024078,49.98053525,"Zheleznodorozhnaya ulitsa, 13, Novokuybyshevsk"
156,4046,,"POLYGON ((49.9812165 53.1016904, 49.9813826 53.1016032, 49.9815199 53.1016975, 49.9813539 53.1017847, 49.9812165 53.1016904))",,,POINT (49.98136821672812 53.10169394961141),53.10169394961141,49.98136821672812,"Zheleznodorozhnaya ulitsa, 27, Novokuybyshevsk"
157,4047,,"POLYGON ((49.9816326 53.1018086, 49.9817378 53.1017425, 49.9818169 53.101788, 49.9817117 53.101854, 49.9816326 53.1018086))",,,POINT (49.98172475400616 53.10179826621887),53.10179826621887,49.98172475400616,"Zheleznodorozhnaya ulitsa, 23Б, Novokuybyshevsk"
158,4049,,"POLYGON ((49.9814699 53.1015157, 49.9815713 53.1014574, 49.9816582 53.101512, 49.9816283 53.1015291, 49.9816613 53.1015498, 49.9815897 53.1015909, 49.9814699 53.1015157))",,,POINT (49.98157353302019 53.10152357150189),53.10152357150189,49.98157353302019,"Zheleznodorozhnaya ulitsa, 31, Novokuybyshevsk"
159,4052,,"POLYGON ((49.9805485 53.1034806, 49.9806768 53.1034053, 49.9807837 53.103471, 49.9806891 53.1035265, 49.980622 53.1034853, 49.9805884 53.1035051, 49.9805485 53.1034806))",,,POINT (49.980671497983465 53.10346790424875),53.10346790424875,49.980671497983465,"Zheleznodorozhnaya ulitsa, 7А, Novokuybyshevsk"
160,4060,,"POLYGON ((49.9836015 53.099283, 49.9837331 53.099201, 49.9838164 53.0992491, 49.9836848 53.0993312, 49.9836015 53.099283))",,,POINT (49.9837089434329 53.09926608436928),53.09926608436928,49.9837089434329,"1-y pereulok, 7, Novokuybyshevsk"
