,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
2299,,"POLYGON ((60.1067698 55.0381906, 60.1066021 55.038153, 60.1065066 55.038481, 60.1051263 55.0396263, 60.1052079 55.0396626, 60.1052652 55.0396164, 60.1065971 55.0385421, 60.1067698 55.0381906))",,,POINT (60.10606270703962 55.03888305864796),55.03888305864796,60.10606270703962
2300,,"POLYGON ((60.1063746 55.0400964, 60.1072127 55.0394737, 60.107301 55.0394068, 60.107409 55.0393259, 60.1075797 55.038897, 60.1077881 55.0389175, 60.1076274 55.0392826, 60.1064572 55.0401322, 60.1063746 55.0400964))",,,POINT (60.10724023940283 55.03945061428689),55.03945061428689,60.10724023940283
2302,,"POLYGON ((60.1212551 55.0734964, 60.1214662 55.073461, 60.1212305 55.0729997, 60.1210194 55.073035, 60.1212551 55.0734964))",,,POINT (60.12124280086636 55.07324803415936),55.07324803415936,60.12124280086636
2303,,"POLYGON ((60.1205111 55.072837, 60.1207284 55.0728161, 60.1206818 55.0726572, 60.1204645 55.0726781, 60.1205111 55.072837))",,,POINT (60.12059645000001 55.07274710000001),55.07274710000001,60.12059645000001
2304,,"POLYGON ((60.1216807 55.0747102, 60.1216179 55.0744543, 60.1214336 55.0744691, 60.1214964 55.074725, 60.1216807 55.0747102))",,,POINT (60.121557149999994 55.07458964999999),55.07458964999999,60.12155715
2305,,"POLYGON ((60.1180336 55.0724691, 60.1181426 55.072598, 60.1180129 55.0726399, 60.1178927 55.0724999, 60.1180336 55.0724691))",,,POINT (60.118019387414314 55.07255186648798),55.07255186648798,60.11801938741432
2306,,"POLYGON ((60.1210275 55.0742437, 60.1212114 55.0742194, 60.1211032 55.0739511, 60.1209193 55.0739754, 60.1210275 55.0742437))",,,POINT (60.12106534999999 55.0740974),55.0740974,60.12106534999999
2307,,"POLYGON ((60.1224296 55.0745971, 60.1226138 55.0746004, 60.1226221 55.074452, 60.1224379 55.0744487, 60.1224296 55.0745971))",,,POINT (60.12252585 55.07452455000001),55.07452455000001,60.12252585
2308,,"POLYGON ((60.1213261 55.0728287, 60.1212912 55.0726881, 60.1211732 55.0726977, 60.1212081 55.0728383, 60.1213261 55.0728287))",,,POINT (60.121249649999996 55.072763200000004),55.0727632,60.12124965
2309,,"POLYGON ((60.1217227 55.0733585, 60.1219074 55.0733296, 60.1217114 55.0729186, 60.1215267 55.0729474, 60.1217227 55.0733585))",,,POINT (60.12171705043945 55.073138533774525),55.073138533774525,60.12171705043945
2310,,"POLYGON ((60.1208816 55.0738299, 60.1210849 55.0738031, 60.1209991 55.0735902, 60.1207958 55.0736171, 60.1208816 55.0738299))",,,POINT (60.12094035621108 55.07371007066273),55.07371007066273,60.12094035621108
2311,2 атмосферы,"POLYGON ((60.1198981 55.0752237, 60.1198536 55.075162, 60.1198012 55.0751744, 60.1198458 55.075236, 60.1198981 55.0752237))",,,POINT (60.11984966918231 55.07519900946702),55.07519900946702,60.11984966918231
2312,,"POLYGON ((60.1218256 55.074357, 60.1220141 55.0743346, 60.121899 55.0740168, 60.1217105 55.0740392, 60.1218256 55.074357))",,,POINT (60.1218623 55.07418690000001),55.07418690000001,60.1218623
2313,,"POLYGON ((60.1226168 55.0719624, 60.1223867 55.0726286, 60.122575 55.0726499, 60.1228051 55.0719837, 60.1226168 55.0719624))",,,POINT (60.1225959 55.072306149999996),55.07230615,60.1225959
2314,,"POLYGON ((60.1137208 55.0711, 60.1136735 55.0711361, 60.1137446 55.0711666, 60.113882 55.0710617, 60.1137956 55.0710247, 60.1137056 55.0710934, 60.1137208 55.0711))",,,POINT (60.11377533496779 55.071094401164366),55.071094401164366,60.11377533496779
2315,,"POLYGON ((60.1222557 55.0734136, 60.1222391 55.0736831, 60.1224222 55.0736868, 60.1224388 55.0734173, 60.1222557 55.0734136))",,,POINT (60.12233894999999 55.07355019999999),55.07355019999999,60.12233894999999
2316,,"POLYGON ((60.1213084 55.0721163, 60.1213528 55.0722286, 60.1219636 55.0721326, 60.121913 55.0720365, 60.1213084 55.0721163))",,,POINT (60.12162755564767 55.07212969133658),55.07212969133658,60.12162755564767
2317,,"POLYGON ((60.1206814 55.07337, 60.1208694 55.073347, 60.1208008 55.0731631, 60.1208386 55.0731585, 60.1208013 55.0730584, 60.1205755 55.073086, 60.1206814 55.07337))",,,POINT (60.12072764570474 55.07320950992317),55.07320950992317,60.12072764570474
2318,,"POLYGON ((60.1222392 55.073266, 60.1224823 55.0732897, 60.1226059 55.0728757, 60.1223628 55.0728519, 60.1222392 55.073266))",,,POINT (60.12242254647487 55.07307082041867),55.07307082041867,60.12242254647487
2319,,"POLYGON ((60.1216724 55.0739718, 60.121606 55.0737453, 60.1215898 55.0737056, 60.1214974 55.0737167, 60.1215941 55.0739837, 60.1216724 55.0739718))",,,POINT (60.121587953332764 55.073840304073364),55.07384030407336,60.12158795333277
2320,,"POLYGON ((60.1184313 55.0725047, 60.1181358 55.0720123, 60.1179476 55.07205, 60.1180346 55.0721909, 60.1181152 55.0721727, 60.1183392 55.0725344, 60.1184313 55.0725047))",,,POINT (60.118194863181245 55.072239243253094),55.07223924325309,60.118194863181245
2321,,"POLYGON ((60.114706 55.071176, 60.1148517 55.0711859, 60.1148846 55.0711521, 60.1152578 55.071271, 60.1151945 55.0713362, 60.1151635 55.0713263, 60.1150029 55.0713133, 60.1147825 55.0712315, 60.1146986 55.0712275, 60.114706 55.071176))",,,POINT (60.11498644865243 55.071245160384876),55.07124516038488,60.11498644865243
2322,,"POLYGON ((60.1211583 55.0721879, 60.1212069 55.0722806, 60.1211356 55.0722927, 60.1211405 55.0723048, 60.1209817 55.0723317, 60.1209558 55.0722853, 60.1207824 55.0723178, 60.1207483 55.0722565, 60.1211583 55.0721879))",,,POINT (60.12099939811955 55.07226262627457),55.07226262627457,60.12099939811955
2344,,"POLYGON ((60.1211132 55.1148221, 60.1211237 55.1149639, 60.1213279 55.1149589, 60.1213174 55.1148171, 60.1211132 55.1148221))",,,POINT (60.12122055 55.1148905),55.1148905,60.12122055
2351,,"POLYGON ((60.120668 55.1161598, 60.1206911 55.1162225, 60.1202754 55.1162725, 60.1203162 55.1163833, 60.1207372 55.1163326, 60.1207518 55.1163724, 60.120932 55.1163507, 60.120913 55.1162992, 60.120942 55.1162957, 60.1209036 55.1161914, 60.1208764 55.1161947, 60.1208552 55.1161372, 60.120668 55.1161598))",,,POINT (60.120649728922054 55.1162793514225),55.1162793514225,60.12064972892205
2356,,"POLYGON ((60.120325 55.1155065, 60.1203219 55.115636, 60.1206102 55.1156383, 60.1206133 55.1155088, 60.120325 55.1155065))",,,POINT (60.120467600000005 55.11557240000001),55.11557240000001,60.120467600000005
2358,,"POLYGON ((60.105064 55.0677594, 60.1068833 55.0677605, 60.1068831 55.0679003, 60.1070455 55.0679004, 60.1070452 55.0680321, 60.1073223 55.0680322, 60.1073248 55.0666972, 60.105066 55.0666958, 60.105064 55.0677594))",,,POINT (60.10623115806482 55.067253858410794),55.0672538584108,60.10623115806482
2359,,"POLYGON ((60.1271784 55.0994701, 60.1271692 55.0981874, 60.1267934 55.0981882, 60.1268026 55.099471, 60.1271784 55.0994701))",,,POINT (60.12698589756013 55.09882917520953),55.09882917520953,60.12698589756013
2360,,"POLYGON ((60.0988414 55.0662834, 60.0991314 55.0663148, 60.0991853 55.0661516, 60.0988952 55.0661202, 60.0988414 55.0662834))",,,POINT (60.099013328041835 55.06621749564045),55.06621749564045,60.09901332804184
2361,,"POLYGON ((60.1057693 55.0703159, 60.1075114 55.0703128, 60.1074993 55.0680945, 60.1052707 55.0680985, 60.1052713 55.0682136, 60.1057577 55.0682127, 60.1057693 55.0703159))",,,POINT (60.10661827607256 55.06919020709308),55.06919020709308,60.10661827607256
2362,,"POLYGON ((60.1027826 55.0830039, 60.1029693 55.0829661, 60.1026076 55.0823817, 60.102302 55.0824436, 60.1025059 55.0827731, 60.1026248 55.082749, 60.1027826 55.0830039))",,,POINT (60.10263388044394 55.08266730969397),55.08266730969397,60.10263388044394
2363,,"POLYGON ((60.1051306 55.0800678, 60.1075231 55.080075, 60.1075529 55.0768426, 60.1052277 55.0768356, 60.1052238 55.0772619, 60.1051564 55.0772617, 60.1051523 55.0777131, 60.1050912 55.077713, 60.1050893 55.0779218, 60.1051504 55.0779219, 60.1051404 55.0790029, 60.1047752 55.0790018, 60.1047727 55.0792782, 60.1051379 55.0792793, 60.1051306 55.0800678))",,,POINT (60.106326093103135 55.07846816567669),55.07846816567669,60.106326093103135
2364,,"POLYGON ((60.1022945 55.0799846, 60.1037106 55.0799846, 60.1037106 55.0793283, 60.1022945 55.0793283, 60.1022945 55.0799846))",,,POINT (60.10300255 55.07965645000001),55.07965645000001,60.10300255
2365,,"POLYGON ((60.1041036 55.0814043, 60.1045173 55.0814016, 60.1045083 55.0809513, 60.1043457 55.0809524, 60.1043426 55.080794, 60.1040915 55.0807956, 60.1041036 55.0814043))",,,POINT (60.10429059328298 55.081124359693035),55.08112435969304,60.10429059328298
2366,,"POLYGON ((60.108107 55.0800713, 60.1094811 55.0800659, 60.1094422 55.0767778, 60.1080681 55.0767831, 60.108107 55.0800713))",,,POINT (60.10877459652049 55.07842452524947),55.07842452524947,60.10877459652049
2367,"Главный конвейер, цех окраски, цех сварки.","POLYGON ((60.1126373 55.084321, 60.1174251 55.0842859, 60.117349 55.0808861, 60.1172486 55.0808868, 60.1172446 55.0807101, 60.1125573 55.0807445, 60.1126373 55.084321))",,,POINT (60.11498879829868 55.08251697552678),55.08251697552678,60.11498879829868
2369,,"POLYGON ((60.1049853 54.9900456, 60.1051063 54.9899669, 60.1052583 54.9900437, 60.1051373 54.9901225, 60.1049853 54.9900456))",,,POINT (60.10512180331589 54.990044683310266),54.990044683310266,60.10512180331589
2373,,"POLYGON ((60.140388 55.1370185, 60.1404861 55.1370377, 60.1405183 55.1369839, 60.1410299 55.1370841, 60.1410766 55.1370062, 60.140467 55.1368868, 60.140388 55.1370185))",,,POINT (60.14071891870135 55.13698702462727),55.13698702462727,60.14071891870135
2383,,"POLYGON ((60.1101003 55.0787523, 60.112082 55.0787401, 60.11209 55.0767899, 60.1100707 55.0767932, 60.1101003 55.0787523))",,,POINT (60.111084961635996 55.07776582053852),55.07776582053852,60.111084961636
2384,,"POLYGON ((60.102904 55.0705696, 60.1043469 55.0705649, 60.1043576 55.0716322, 60.1029147 55.0716369, 60.102904 55.0705696))",,,POINT (60.10363080000002 55.071100900000005),55.071100900000005,60.10363080000002
2385,,"POLYGON ((60.1130895 55.0767333, 60.114315 55.0767275, 60.1142979 55.0784074, 60.1144424 55.0784132, 60.1144382 55.0791041, 60.11358 55.0791189, 60.113578 55.0794936, 60.1127519 55.079499, 60.1127381 55.0785595, 60.1128854 55.0785568, 60.1128807 55.0784214, 60.1130748 55.0784172, 60.1130895 55.0767333))",,,POINT (60.11361728076433 55.078120481476404),55.0781204814764,60.11361728076433
2386,,"POLYGON ((60.1048051 55.070577, 60.1074525 55.0705818, 60.1074464 55.0716746, 60.1047989 55.0716697, 60.1048051 55.070577))",,,POINT (60.10612574513285 55.07112577849587),55.07112577849587,60.10612574513285
2387,,"POLYGON ((60.1079707 55.0678127, 60.1099531 55.0678105, 60.1099535 55.0679189, 60.1100526 55.0679188, 60.1100551 55.0686621, 60.1100551 55.0686775, 60.1103882 55.0686772, 60.1103885 55.0687889, 60.1104796 55.0687888, 60.1104843 55.0701796, 60.1105317 55.0701795, 60.1105317 55.0701947, 60.1100763 55.0701952, 60.1100767 55.0703045, 60.1079791 55.0703068, 60.1079707 55.0678127))",,,POINT (60.10915062837407 55.06910365062973),55.06910365062973,60.10915062837407
2388,,"POLYGON ((60.1050766 55.0763719, 60.1075469 55.0763673, 60.1075437 55.0752664, 60.1050605 55.0752617, 60.1050766 55.0763719))",,,POINT (60.106305184663306 55.07581634813535),55.07581634813535,60.106305184663306
2389,,"POLYGON ((60.1080473 55.0705561, 60.1090037 55.0705538, 60.1090116 55.0716413, 60.1080551 55.0716436, 60.1080473 55.0705561))",,,POINT (60.10852942508602 55.07109870947494),55.07109870947494,60.10852942508602
2390,,"POLYGON ((60.1041432 55.068712, 60.1041539 55.0702908, 60.1021744 55.0702939, 60.1021476 55.0687089, 60.1041432 55.068712))",,,POINT (60.10315411324425 55.06950033703556),55.06950033703556,60.10315411324425
2391,,"POLYGON ((60.1080251 55.0739308, 60.1094014 55.0739392, 60.1093778 55.0752117, 60.1091746 55.0752105, 60.10917 55.07546, 60.1080915 55.0754535, 60.1081074 55.0745971, 60.1080128 55.0745965, 60.1080251 55.0739308))",,,POINT (60.10871100201642 55.074665935868396),55.0746659358684,60.10871100201642
2392,,"POLYGON ((60.1052677 55.0746517, 60.1062011 55.074646, 60.1062032 55.0747562, 60.1070347 55.0747511, 60.1070326 55.0746409, 60.1075547 55.0746377, 60.1075313 55.073379, 60.1054373 55.0733918, 60.1054456 55.0738378, 60.1053058 55.0738386, 60.1053088 55.0740023, 60.1052557 55.0740027, 60.1052677 55.0746517))",,,POINT (60.1064414188405 55.07404937714821),55.07404937714821,60.1064414188405
2393,,"POLYGON ((60.1074612 55.0718517, 60.1048861 55.071842, 60.1048701 55.0732329, 60.1074452 55.0732426, 60.1074612 55.0718517))",,,POINT (60.106165649999994 55.07254229999999),55.07254229999999,60.10616565
2394,,"POLYGON ((60.0998492 55.0705665, 60.1013966 55.0705618, 60.1014068 55.0716614, 60.0998594 55.0716661, 60.0998492 55.0705665))",,,POINT (60.10062800000001 55.07111394999999),55.07111394999999,60.10062800000001
2395,,"POLYGON ((60.0997866 55.0718987, 60.0997886 55.07331, 60.1006548 55.0733096, 60.1006532 55.0721767, 60.1008603 55.0721766, 60.1008601 55.0720154, 60.1006649 55.0720155, 60.1006647 55.0718983, 60.0997866 55.0718987))",,,POINT (60.10023541974192 55.072589939310205),55.072589939310205,60.10023541974192
2396,,"POLYGON ((60.1079487 55.0737535, 60.107939 55.0728125, 60.1079784 55.0728123, 60.1079737 55.0723533, 60.1080316 55.0723531, 60.1080278 55.0719912, 60.1082128 55.0719905, 60.1082114 55.0718596, 60.1095943 55.0718549, 60.109614 55.0737478, 60.1079487 55.0737535))",,,POINT (60.108793908726334 55.072823388280526),55.072823388280526,60.108793908726334
2397,,"POLYGON ((60.0998141 55.0749098, 60.1001789 55.074529, 60.1003666 55.0745843, 60.1005919 55.0743447, 60.1008655 55.0744215, 60.100608 55.0747102, 60.1008433 55.074781, 60.1005168 55.075134, 60.0998141 55.0749098))",,,POINT (60.10039119680786 55.07476711972202),55.07476711972202,60.10039119680786
2399,,"POLYGON ((60.0720868 55.0636538, 60.07232 55.0636299, 60.0724841 55.0641204, 60.0709697 55.0642886, 60.0710287 55.0644881, 60.0708977 55.0644988, 60.0708244 55.0643325, 60.0705738 55.0643587, 60.0705481 55.0642807, 60.0703827 55.0642951, 60.0703593 55.0642284, 60.0722207 55.0640124, 60.0720868 55.0636538))",,,POINT (60.07158660376985 55.06411033683786),55.06411033683786,60.07158660376985
2400,,"POLYGON ((60.0748162 55.064216, 60.0747888 55.0640957, 60.0727101 55.0643306, 60.0727519 55.0644444, 60.0748162 55.064216))",,,POINT (60.07377370855773 55.06427081999081),55.06427081999081,60.07377370855773
2401,,"POLYGON ((60.071082 55.0637775, 60.0711237 55.0638995, 60.0701565 55.0640047, 60.0701111 55.0638835, 60.071082 55.0637775))",,,POINT (60.070618564247205 55.063891232241716),55.06389123224172,60.070618564247205
2402,,"POLYGON ((60.0709767 55.0626004, 60.0713533 55.0636684, 60.0711497 55.0636882, 60.0707751 55.0626342, 60.0709767 55.0626004))",,,POINT (60.07106348057301 55.06314653896336),55.06314653896336,60.07106348057301
2403,,"POLYGON ((60.0720839 55.0639646, 60.0712893 55.0640627, 60.071249 55.0639481, 60.0720465 55.063855, 60.0720839 55.0639646))",,,POINT (60.07166413195548 55.063957951751426),55.06395795175143,60.07166413195548
2404,,"POLYGON ((60.0710114 55.0635829, 60.0710532 55.0637041, 60.0701808 55.0638038, 60.0701362 55.0636876, 60.0710114 55.0635829))",,,POINT (60.07059813107163 55.063694228276276),55.06369422827628,60.07059813107163
2405,,"POLYGON ((60.0711467 55.0639588, 60.0711842 55.0640718, 60.0703176 55.0641674, 60.0702758 55.0640627, 60.0711467 55.0639588))",,,POINT (60.07073603176225 55.064064529398614),55.06406452939861,60.07073603176225
2406,,"POLYGON ((60.0708804 55.0632301, 60.0701261 55.0633208, 60.0701678 55.0634296, 60.0709222 55.0633422, 60.0708804 55.0632301))",,,POINT (60.07052592432813 55.06333044859183),55.06333044859183,60.07052592432813
2407,,"POLYGON ((60.071223 55.0638805, 60.0720306 55.063789, 60.0719831 55.0636686, 60.0711813 55.0637643, 60.071223 55.0638805))",,,POINT (60.071607165762174 55.06377534158444),55.06377534158444,60.071607165762174
2408,,"POLYGON ((60.0709812 55.0635285, 60.0709322 55.0634048, 60.0700685 55.0635005, 60.0701117 55.0636241, 60.0709812 55.0635285))",,,POINT (60.07052383973961 55.063514494984894),55.063514494984894,60.07052383973961
2409,,"POLYGON ((60.0744174 55.0635343, 60.0743872 55.0634164, 60.072415 55.0636299, 60.0724588 55.0637543, 60.0744174 55.0635343))",,,POINT (60.073409119729284 55.06358482113159),55.06358482113159,60.07340911972928
2410,,"POLYGON ((60.0709868 55.0624967, 60.0708362 55.0624871, 60.0709775 55.0617633, 60.0711415 55.0617658, 60.0709868 55.0624967))",,,POINT (60.07098656627285 55.062123659266476),55.06212365926648,60.07098656627285
2411,,"POLYGON ((60.0726281 55.0644782, 60.0712014 55.0646373, 60.0711597 55.0645252, 60.0725849 55.0643595, 60.0726281 55.0644782))",,,POINT (60.07190021448012 55.06449928188466),55.06449928188466,60.07190021448012
2412,,"POLYGON ((60.0729563 55.0646167, 60.0748781 55.0644007, 60.0748407 55.0642927, 60.072916 55.0645029, 60.0729563 55.0646167))",,,POINT (60.07388925770493 55.064454189561815),55.064454189561815,60.07388925770493
2413,,"POLYGON ((60.074439 55.0635953, 60.0744736 55.0637115, 60.0725215 55.0639325, 60.0724782 55.0638093, 60.074439 55.0635953))",,,POINT (60.07346759185624 55.06376328267505),55.06376328267505,60.07346759185624
2414,,"POLYGON ((60.0716241 55.0625993, 60.0719518 55.0635926, 60.0717543 55.0636159, 60.0714001 55.0626261, 60.0716241 55.0625993))",,,POINT (60.07167899273547 55.06309803902876),55.06309803902876,60.07167899273547
2415,,"POLYGON ((60.0712983 55.062527, 60.0711008 55.0625141, 60.0712414 55.0617673, 60.0714653 55.0617719, 60.0712983 55.062527))",,,POINT (60.07127815765842 55.06213780983789),55.06213780983789,60.07127815765842
2416,,"POLYGON ((60.0712841 55.0625713, 60.0716566 55.0636287, 60.0714673 55.063652, 60.0710683 55.0625993, 60.0712841 55.0625713))",,,POINT (60.071364815307334 55.063101115662135),55.063101115662135,60.07136481530733
2417,,"POLYGON ((60.0711295 55.0644535, 60.0725446 55.0643001, 60.0725086 55.0641888, 60.071092 55.0643422, 60.0711295 55.0644535))",,,POINT (60.07181850553581 55.06432115853432),55.06432115853432,60.07181850553581
2418,,"POLYGON ((60.0708036 55.0630551, 60.0708464 55.0631705, 60.0701694 55.0632554, 60.0701521 55.063209, 60.0702182 55.063202, 60.0701923 55.0631394, 60.0708036 55.0630551))",,,POINT (60.07050902635769 55.0631557218323),55.0631557218323,60.07050902635769
2419,,"POLYGON ((60.0725705 55.0640619, 60.0747385 55.0638137, 60.0746291 55.0633974, 60.0744937 55.0634106, 60.0745916 55.0637527, 60.0725474 55.0639902, 60.0725705 55.0640619))",,,POINT (60.0738607205747 55.06382864815549),55.06382864815549,60.0738607205747
2420,,"POLYGON ((60.0706998 55.0626914, 60.0705869 55.0627046, 60.0706612 55.0629178, 60.070238 55.0629646, 60.0702702 55.0630586, 60.0708016 55.0629968, 60.0706998 55.0626914))",,,POINT (60.07057125435332 55.06292379962149),55.06292379962149,60.07057125435332
2421,,"POLYGON ((60.0727101 55.0642432, 60.0747471 55.0640116, 60.0747169 55.0638888, 60.0726194 55.0641311, 60.0726439 55.0641913, 60.0726943 55.064188, 60.0727101 55.0642432))",,,POINT (60.073703545932936 55.06406764924447),55.06406764924447,60.073703545932936
2422,,"POLYGON ((60.0717078 55.0613508, 60.0718826 55.0613597, 60.0716179 55.062548, 60.0714123 55.0625375, 60.0715614 55.0617722, 60.0715699 55.0617281, 60.071639 55.0617294, 60.0717078 55.0613508))",,,POINT (60.07164256112914 55.06197467957061),55.06197467957061,60.07164256112914
2423,,"POLYGON ((60.0744581 55.0633378, 60.0720655 55.0635901, 60.0717162 55.0625698, 60.0719705 55.0614714, 60.0721058 55.06148, 60.0718622 55.0625683, 60.072178 55.0634987, 60.0744376 55.0632625, 60.0744581 55.0633378))",,,POINT (60.072446058676206 55.062863800921626),55.062863800921626,60.072446058676206
2424,,"POLYGON ((60.0728483 55.0646661, 60.0727994 55.064526, 60.0711352 55.0647041, 60.071069 55.0645252, 60.0709092 55.06454, 60.0709846 55.0648018, 60.0710661 55.0647939, 60.0710834 55.0648483, 60.0728483 55.0646661))",,,POINT (60.07182783830032 55.064682677806346),55.064682677806346,60.07182783830032
2425,,"POLYGON ((60.0749098 55.0639292, 60.0750739 55.063911, 60.0752962 55.0645075, 60.071115 55.0650048, 60.0710848 55.0649324, 60.0726453 55.064756, 60.0734256 55.0646439, 60.0749314 55.0644699, 60.0751099 55.0644469, 60.0749098 55.0639292))",,,POINT (60.073646925760094 55.06459801374342),55.06459801374342,60.073646925760094
2426,,"POLYGON ((60.1453815 55.13336, 60.1453217 55.1334002, 60.1453003 55.1333898, 60.1452503 55.1334235, 60.1453461 55.13347, 60.1453294 55.1334812, 60.1453942 55.1335126, 60.1454599 55.1334684, 60.1454416 55.1334595, 60.1455181 55.133408, 60.1454701 55.1333847, 60.1454544 55.1333953, 60.1453815 55.13336))",,,POINT (60.145386071894634 55.13343121412503),55.13343121412503,60.14538607189464
2427,,"POLYGON ((60.1417593 55.1369606, 60.1417341 55.1371309, 60.1419468 55.1371412, 60.1419523 55.1371043, 60.1421581 55.1371142, 60.1421587 55.1371099, 60.1421778 55.1369808, 60.1417593 55.1369606))",,,POINT (60.14194444462776 55.13704729226493),55.13704729226493,60.14194444462776
2429,,"POLYGON ((60.1438234 55.1325789, 60.1437402 55.1326358, 60.1440832 55.1327993, 60.1441664 55.1327424, 60.1438234 55.1325789))",,,POINT (60.143953300000014 55.1326891),55.1326891,60.143953300000014
2430,,"POLYGON ((60.148763 55.1357602, 60.1490625 55.1357484, 60.1490528 55.1356675, 60.1489836 55.1356703, 60.1489801 55.1356418, 60.1488099 55.1356486, 60.1488134 55.1356771, 60.1487533 55.1356795, 60.148763 55.1357602))",,,POINT (60.14890608601814 55.13570480929763),55.13570480929763,60.14890608601814
2431,,"POLYGON ((60.1426661 55.1368232, 60.1425666 55.1368239, 60.1424281 55.1368229, 60.1424281 55.1368323, 60.1424278 55.136925, 60.1424277 55.1369419, 60.1425706 55.1369421, 60.1426657 55.1369422, 60.1426661 55.1368232))",,,POINT (60.14254689411193 55.13688276092934),55.13688276092934,60.14254689411193
2432,,"POLYGON ((60.131289 55.0207579, 60.1313348 55.0206836, 60.1317684 55.0207712, 60.1317227 55.0208456, 60.131289 55.0207579))",,,POINT (60.13152875822778 55.020764584023965),55.020764584023965,60.13152875822778
2433,,"POLYGON ((60.0801861 55.0111934, 60.0812354 55.0117085, 60.0813094 55.0116589, 60.0813427 55.0116752, 60.0813987 55.0116377, 60.0815307 55.0117025, 60.0820009 55.0113874, 60.0807068 55.0107522, 60.0801735 55.0111095, 60.0802531 55.0111486, 60.0801861 55.0111934))",,,POINT (60.08105126269595 55.01126026148167),55.01126026148167,60.08105126269595
2434,,"POLYGON ((60.0768096 55.0111655, 60.0770043 55.0111153, 60.0765678 55.0105586, 60.0763731 55.0106088, 60.0768096 55.0111655))",,,POINT (60.07668869999999 55.01086204999999),55.01086204999999,60.07668869999999
2435,,"POLYGON ((60.0775616 55.011261, 60.0778182 55.0111949, 60.0772848 55.0105146, 60.0770282 55.0105808, 60.0775616 55.011261))",,,POINT (60.07742319131578 55.01088780991606),55.01088780991606,60.07742319131578
2436,,"POLYGON ((60.0823715 55.0092627, 60.0829947 55.0088582, 60.0828381 55.0087788, 60.0822149 55.0091833, 60.0823715 55.0092627))",,,POINT (60.08260479999999 55.00902074999999),55.00902074999999,60.08260479999999
2437,,"POLYGON ((60.0819788 55.0097778, 60.0821475 55.0096705, 60.0817747 55.0094776, 60.0816059 55.0095849, 60.0819788 55.0097778))",,,POINT (60.08187671466013 55.00962769704869),55.00962769704869,60.08187671466013
2438,,"POLYGON ((60.0825435 55.0111124, 60.0818257 55.0107349, 60.0820205 55.0106131, 60.0827383 55.0109906, 60.0825435 55.0111124))",,,POINT (60.082282 55.010862749999994),55.01086275,60.082282
2439,,"POLYGON ((60.0769511 55.0114767, 60.0771111 55.0114371, 60.0772009 55.0114148, 60.0770555 55.0112218, 60.0768978 55.0112609, 60.0768058 55.0112836, 60.0769511 55.0114767))",,,POINT (60.07700334684652 55.01134926024055),55.01134926024055,60.07700334684652
2440,,"POLYGON ((60.0824032 55.0095519, 60.0825292 55.0094538, 60.082051 55.0092516, 60.0819249 55.0093497, 60.0824032 55.0095519))",,,POINT (60.082227062446805 55.00940174640198),55.00940174640198,60.082227062446805
2441,,"POLYGON ((60.0835129 55.0098699, 60.0831665 55.0097036, 60.0836226 55.0093913, 60.083969 55.0095577, 60.0835129 55.0098699))",,,POINT (60.08356775398629 55.00963061594193),55.00963061594193,60.08356775398629
2442,,"POLYGON ((60.0786061 55.0110588, 60.0784039 55.0108323, 60.0782571 55.0108754, 60.0784593 55.0111019, 60.0786061 55.0110588))",,,POINT (60.07843159999998 55.0109671),55.0109671,60.07843159999998
2443,,"POLYGON ((60.0771712 55.0103564, 60.0773938 55.010302, 60.0773071 55.0101854, 60.0770845 55.0102398, 60.0771712 55.0103564))",,,POINT (60.077239150000004 55.0102709),55.0102709,60.07723915
2444,,"POLYGON ((60.0815389 55.0105939, 60.0811809 55.0104159, 60.081373 55.0102889, 60.081731 55.0104669, 60.0815389 55.0105939))",,,POINT (60.08145595 55.010441400000005),55.010441400000005,60.08145595
2445,,"POLYGON ((60.0815483 55.0094746, 60.0813786 55.0093908, 60.0813449 55.0094133, 60.0804454 55.0089688, 60.080582 55.0088779, 60.0816511 55.0094061, 60.0815483 55.0094746))",,,POINT (60.08103204805381 55.00917703700837),55.00917703700837,60.08103204805381
2446,,"POLYGON ((60.0798906 55.011037, 60.079724 55.0109509, 60.0797781 55.0109165, 60.0787508 55.0103854, 60.0789553 55.0102553, 60.0801492 55.0108725, 60.0798906 55.011037))",,,POINT (60.0794636760754 55.01064133184062),55.01064133184062,60.0794636760754
2462,,"POLYGON ((60.101052 55.0959775, 60.1011873 55.0958795, 60.1010846 55.0958331, 60.1009493 55.0959311, 60.101052 55.0959775))",,,POINT (60.101068299999994 55.09590529999999),55.09590529999999,60.1010683
2477,,"POLYGON ((60.1008075 55.0963516, 60.100907 55.0962679, 60.1007753 55.0962167, 60.1006758 55.0963004, 60.1008075 55.0963516))",,,POINT (60.100791400000006 55.096284149999995),55.09628415,60.100791400000006
2536,,"POLYGON ((60.0995702 55.0959328, 60.0996849 55.0958125, 60.0995691 55.0957764, 60.0994544 55.0958967, 60.0995702 55.0959328))",,,POINT (60.09956965000001 55.09585460000001),55.09585460000001,60.09956965000001
2577,,"POLYGON ((60.0951315 55.0952396, 60.0951503 55.0951321, 60.0950564 55.0951268, 60.0950377 55.0952342, 60.0951315 55.0952396))",,,POINT (60.09509398397856 55.095183167635795),55.0951831676358,60.09509398397856
