,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
25,,"POLYGON ((60.1174345 55.0348769, 60.1179587 55.0345222, 60.1178259 55.0344577, 60.1173017 55.0348124, 60.1174345 55.0348769))",улица Степана Разина,7,POINT (60.11763020000001 55.034667299999995),55.0346673,60.11763020000001
26,,"POLYGON ((60.120137 55.0353453, 60.1206785 55.0349584, 60.1204999 55.0348763, 60.1199584 55.0352632, 60.120137 55.0353453))",улица 8 Марта,104,POINT (60.120318450000006 55.035110800000005),55.035110800000005,60.120318450000006
27,,"POLYGON ((60.1198662 55.0353884, 60.1191917 55.0350848, 60.119066 55.0351765, 60.1197406 55.0354801, 60.1198662 55.0353884))",улица 8 Марта,106,POINT (60.11946610697436 55.03528244301991),55.03528244301991,60.11946610697436
28,,"POLYGON ((60.1208463 55.0346846, 60.1201781 55.0343794, 60.1200511 55.0344707, 60.1207193 55.034776, 60.1208463 55.0346846))",улица 8 Марта,90А,POINT (60.120448735932925 55.03457769299889),55.03457769299889,60.120448735932925
29,,"POLYGON ((60.1175604 55.0356118, 60.1184424 55.0360243, 60.1185674 55.0359366, 60.1178236 55.0355888, 60.117973 55.0354839, 60.1180006 55.0354968, 60.118105 55.0354235, 60.117939 55.0353459, 60.1175604 55.0356118))",улица Степана Разина,5,POINT (60.1180201512647 55.03569526591478),55.03569526591478,60.1180201512647
30,,"POLYGON ((60.1177777 55.0391081, 60.1177722 55.0386203, 60.1175645 55.0386211, 60.1175699 55.0391088, 60.1177777 55.0391081))",Уральская улица,128,POINT (60.117671078778294 55.038864594332544),55.038864594332544,60.11767107877829
31,,"POLYGON ((60.1178116 55.0400492, 60.1178062 55.039568, 60.1176106 55.0395687, 60.117616 55.0400499, 60.1178116 55.0400492))",Уральская улица,124,POINT (60.1177111 55.03980895),55.03980895,60.1177111
32,,"POLYGON ((60.1178932 55.0412735, 60.1178781 55.0407768, 60.1176672 55.0407789, 60.1176824 55.0412756, 60.1178932 55.0412735))",Уральская улица,118,POINT (60.11778022436621 55.041026180375454),55.041026180375454,60.11778022436621
33,,"POLYGON ((60.1179505 55.0422056, 60.1179407 55.0418848, 60.1177196 55.041887, 60.1177294 55.0422078, 60.1179505 55.0422056))",Уральская улица,112,POINT (60.11783504999999 55.04204629999999),55.04204629999999,60.11783504999999
35,,"POLYGON ((60.1518514 55.1490674, 60.1518198 55.1486152, 60.1512902 55.1486273, 60.1512984 55.1487446, 60.1516223 55.1487373, 60.1516457 55.1490721, 60.1518514 55.1490674))",проспект Макеева,11,POINT (60.15165254721854 55.14879683688914),55.14879683688914,60.15165254721854
36,,"POLYGON ((60.1526894 55.1498286, 60.1529882 55.1498205, 60.1529779 55.1496975, 60.1528834 55.1497001, 60.152836 55.1491326, 60.1526319 55.1491382, 60.1526894 55.1498286))",проспект Макеева,12,POINT (60.152775929294805 55.14950196183561),55.14950196183561,60.152775929294805
37,ТЦ Малахит,"POLYGON ((60.1550914 55.1527089, 60.1551014 55.152728, 60.1554108 55.1533071, 60.1554442 55.1533644, 60.1556077 55.1533343, 60.1557531 55.1536003, 60.1555938 55.1536278, 60.155655 55.1537347, 60.1555462 55.1537543, 60.1556258 55.1538942, 60.1554112 55.153938, 60.1553159 55.1539485, 60.155269 55.1539427, 60.1552221 55.1539255, 60.1551871 55.1539048, 60.1551658 55.1538826, 60.1551561 55.1538646, 60.1551565 55.1538455, 60.1551558 55.1538271, 60.1551746 55.1537942, 60.155214 55.1537646, 60.1552568 55.1537476, 60.1553012 55.1537386, 60.1553444 55.1537361, 60.1552302 55.1535407, 60.1549563 55.1535907, 60.1548588 55.153415, 60.1549475 55.1533993, 60.1549934 55.1533908, 60.1550546 55.1533795, 60.1551269 55.1533665, 60.1550456 55.1532204, 60.1549573 55.1530617, 60.1547429 55.1530977, 60.1546905 55.1531073, 60.1545465 55.1528678, 60.1545093 55.1527991, 60.1547968 55.1527446, 60.1547382 55.1526449, 60.1549363 55.1526094, 60.1550285 55.1525924, 60.1550827 55.152692, 60.1550914 55.1527089))",проспект Макеева,22,POINT (60.15516122508212 55.15326830662347),55.15326830662347,60.15516122508212
38,,"POLYGON ((60.1517501 55.1475064, 60.1517778 55.1479587, 60.1512481 55.1479693, 60.1512409 55.1478519, 60.1515649 55.1478454, 60.1515443 55.1475106, 60.1517501 55.1475064))",проспект Макеева,5,POINT (60.15158720656673 55.147784736482734),55.147784736482734,60.15158720656673
39,,"POLYGON ((60.1508699 55.1502978, 60.1513062 55.1502175, 60.1515928 55.1507259, 60.1513056 55.1507787, 60.1512381 55.150659, 60.1513584 55.1506368, 60.1513189 55.1505667, 60.1512962 55.1505709, 60.1511772 55.1503598, 60.151059 55.1503815, 60.151069 55.1503993, 60.1509404 55.1504229, 60.1508699 55.1502978))",проспект Макеева,17,POINT (60.15128122285371 55.15047397937938),55.15047397937938,60.15128122285371
40,,"POLYGON ((60.151798 55.1519596, 60.1522345 55.1518794, 60.1519525 55.1513779, 60.1516653 55.1514307, 60.1517334 55.1515519, 60.1518624 55.1515282, 60.1518936 55.1515837, 60.151849 55.1515919, 60.1519763 55.1518183, 60.1518713 55.1518375, 60.1518563 55.1518108, 60.1517277 55.1518345, 60.151798 55.1519596))",проспект Макеева,21,POINT (60.15195308834781 55.151682208962725),55.151682208962725,60.15195308834781
41,,"POLYGON ((60.1519148 55.1498475, 60.151616 55.1498556, 60.1516059 55.1497326, 60.1517004 55.1497301, 60.1516532 55.1491626, 60.1518573 55.1491571, 60.1519148 55.1498475))",проспект Макеева,15,POINT (60.151774398112416 55.14952701235749),55.14952701235749,60.151774398112416
42,,"POLYGON ((60.1146393 55.0361654, 60.1154689 55.0362289, 60.1161284 55.0365231, 60.1160233 55.0366022, 60.1153992 55.0363264, 60.1146289 55.0362715, 60.1146393 55.0361654))",улица Степана Разина,8,POINT (60.115388084398845 55.03633205640042),55.03633205640042,60.115388084398845
43,МегаСтрой,"POLYGON ((60.1281839 55.0978904, 60.1285602 55.0978901, 60.1285601 55.0978099, 60.1289545 55.0978096, 60.1289542 55.0976924, 60.1292854 55.0976921, 60.1292841 55.0971441, 60.1281822 55.0971449, 60.1281839 55.0978904))",Тургоякское шоссе,4/3,POINT (60.128698149388605 55.09747800964203),55.09747800964203,60.128698149388605
45,,"POLYGON ((60.1432394 55.1363668, 60.1434117 55.1363619, 60.1433904 55.1361148, 60.1432181 55.1361197, 60.1432394 55.1363668))",улица Богдана Хмельницкого,86/2,POINT (60.1433149 55.136240799999996),55.1362408,60.1433149
46,Сатурн,"POLYGON ((60.1310107 55.1050625, 60.1313093 55.1050625, 60.1313093 55.1045889, 60.1310108 55.1045889, 60.1310107 55.1050625))",Тургоякское шоссе,3/15,POINT (60.1311600249986 55.10482571321946),55.10482571321946,60.1311600249986
47,,"POLYGON ((60.1291313 55.0950105, 60.1289001 55.0950698, 60.1293295 55.0956182, 60.1296613 55.095533, 60.1293713 55.0951627, 60.1295882 55.0951072, 60.1294473 55.0949274, 60.1291301 55.0950089, 60.1291313 55.0950105))",Тургоякское шоссе,7/16,POINT (60.129303305933654 55.0952560376205),55.0952560376205,60.12930330593365
48,,"POLYGON ((60.1163674 55.0766669, 60.1165335 55.0769625, 60.116496 55.0769694, 60.1165859 55.0771294, 60.1169078 55.0770701, 60.1168118 55.0768993, 60.1169049 55.0768822, 60.1168755 55.0768299, 60.1169644 55.0768135, 60.1168762 55.0766564, 60.1166942 55.07669, 60.1165928 55.0765095, 60.1160565 55.0766082, 60.1161155 55.0767133, 60.1163674 55.0766669))",Тургоякское шоссе,13/18,POINT (60.11659342267726 55.07679405289964),55.07679405289964,60.11659342267726
50,,"POLYGON ((60.1424278 55.136925, 60.1424281 55.1368323, 60.1423475 55.1368322, 60.1423472 55.136925, 60.1424278 55.136925))",улица Богдана Хмельницкого,86А,POINT (60.14238764275842 55.136878624964496),55.136878624964496,60.14238764275842
51,,"POLYGON ((60.1620223 55.1652307, 60.1621118 55.1648582, 60.1619129 55.1648427, 60.1618233 55.1652173, 60.1620223 55.1652307))",проспект Макеева,54,POINT (60.16196749794783 55.16503715628054),55.16503715628054,60.16196749794783
53,,"POLYGON ((60.1563089 55.1617848, 60.156445 55.1617601, 60.1567175 55.1617108, 60.1569901 55.1616615, 60.1572626 55.1616122, 60.1573989 55.1615875, 60.1573368 55.1614755, 60.1562467 55.1616728, 60.1563089 55.1617848))",Олимпийская улица,3,POINT (60.156822870619514 55.16163013297232),55.16163013297232,60.15682287061952
54,,"POLYGON ((60.1306077 55.0971474, 60.1306738 55.0971316, 60.1306374 55.0970818, 60.1305712 55.0970976, 60.1306077 55.0971474))",Тургоякское шоссе,7А,POINT (60.13062251884098 55.09711459519747),55.09711459519747,60.13062251884098
56,Автомойка,"POLYGON ((60.1433038 55.1357766, 60.1432967 55.135651, 60.1430484 55.1356555, 60.1430554 55.1357811, 60.1433038 55.1357766))",улица Богдана Хмельницкого,86/3,POINT (60.14317607553457 55.1357160542048),55.1357160542048,60.14317607553457
57,,"POLYGON ((60.1616719 55.16472, 60.1617751 55.1643428, 60.1615715 55.1643247, 60.1614683 55.1647019, 60.1616719 55.16472))",проспект Макеева,52,POINT (60.1616217 55.164522350000006),55.164522350000006,60.1616217
